step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,5309,1294,1231,62,1,0.9513137557959814,0.04791344667697063,0.0007727975270479134,0.9509273570324575,0.049072642967542504,0.04953851949519684
2,5391,1255,1181,74,0,0.9410358565737051,0.05896414342629482,0.0,0.9513137557959814,0.04868624420401855,0.05286588759042849
3,5470,1245,1174,70,1,0.9429718875502008,0.05622489959839357,0.0008032128514056225,0.9517001545595054,0.04829984544049459,0.054113345521023766
4,5515,1208,1154,53,1,0.9552980132450332,0.043874172185430466,0.0008278145695364238,0.9490118577075098,0.050988142292490116,0.052765185856754306
5,5617,1251,1185,66,0,0.947242206235012,0.05275779376498801,0.0,0.9483086278981376,0.05169137210186241,0.05447747908136016
6,5719,1278,1215,62,1,0.9507042253521126,0.048513302034428794,0.000782472613458529,0.9447106524143015,0.055289347585698485,0.05438013638748033
7,5815,1298,1230,63,5,0.9476117103235747,0.0485362095531587,0.003852080123266564,0.9425080848005749,0.05749191519942508,0.05485812553740327
8,5907,1309,1226,81,2,0.9365928189457601,0.061879297173414824,0.0015278838808250573,0.9424231720240198,0.05757682797598022,0.05806670052480108
9,6005,1325,1261,63,1,0.9516981132075472,0.047547169811320754,0.0007547169811320754,0.9408509166378416,0.05914908336215842,0.05695253955037469
10,6100,1343,1279,64,0,0.9523454951600894,0.04765450483991065,0.0,0.9401015228426396,0.05989847715736041,0.05688524590163935
11,6194,1359,1289,69,1,0.9484915378955114,0.05077262693156733,0.0007358351729212656,0.9396951623591783,0.060304837640821736,0.05763642234420407
12,6294,1385,1297,85,3,0.9364620938628159,0.061371841155234655,0.0021660649819494585,0.9383870967741935,0.061612903225806454,0.05989831585637115
13,6373,1382,1303,79,0,0.942836468885673,0.057163531114327065,0.0,0.9394424863825697,0.06055751361743031,0.06025419739526126
14,6445,1386,1312,74,0,0.9466089466089466,0.05339105339105339,0.0,0.9413071065989848,0.05869289340101523,0.06020170674941815
15,6511,1394,1307,86,1,0.9375896700143472,0.06169296987087518,0.0007173601147776184,0.9413976809777499,0.05860231902225008,0.06220242666257103
16,6582,1409,1316,93,0,0.9339957416607523,0.0660042583392477,0.0,0.9383287079864323,0.061671292013567684,0.06426618049225159
17,6642,1416,1320,96,0,0.9322033898305084,0.06779661016949153,0.0,0.9375190490704054,0.06248095092959464,0.06609454983438723
18,6696,1423,1346,75,2,0.9458889669711876,0.05270555165144062,0.0014054813773717498,0.936915182613945,0.06308481738605494,0.06466547192353644
19,6747,1429,1347,81,1,0.9426172148355494,0.05668299510146956,0.0006997900629811056,0.9350688210652304,0.0649311789347696,0.06536238328145842
20,6792,1436,1349,84,3,0.9394150417827298,0.0584958217270195,0.0020891364902506965,0.9330171902786011,0.06698280972139893,0.06625441696113074
21,6835,1443,1345,96,2,0.932085932085932,0.06652806652806653,0.001386001386001386,0.9294739935351161,0.07052600646488393,0.06832479882955377
22,6870,1447,1344,97,6,0.9288182446440912,0.06703524533517623,0.00414651002073255,0.9293430656934306,0.07065693430656934,0.06943231441048035
23,6907,1451,1330,118,3,0.9166092350103378,0.08132322536181943,0.002067539627842867,0.9294629898403484,0.07053701015965166,0.07354857391052555
24,6942,1454,1348,103,3,0.9270976616231087,0.07083906464924347,0.0020632737276478678,0.9298093587521664,0.07019064124783363,0.07418611351195621
25,6973,1456,1354,100,2,0.929945054945055,0.06868131868131869,0.0013736263736263737,0.9281196089706728,0.0718803910293272,0.0751469955542808
26,6995,1459,1324,129,6,0.9074708704592186,0.0884167237834133,0.00411240575736806,0.9258729250143103,0.07412707498568975,0.0802001429592566
27,7022,1464,1341,119,4,0.9159836065573771,0.08128415300546447,0.00273224043715847,0.9216747365422956,0.07832526345770435,0.08145827399601253
28,7042,1465,1343,117,5,0.9167235494880546,0.07986348122866894,0.0034129692832764505,0.9208061311382345,0.07919386886176553,0.0830729906276626
