step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1020,254,246,8,0,0.968503937007874,0.031496062992125984,0.0,0.9566929133858267,0.04330708661417323,0.049019607843137254
2,1000,253,245,8,0,0.9683794466403162,0.03162055335968379,0.0,0.951171875,0.048828125,0.053
3,986,258,246,12,0,0.9534883720930233,0.046511627906976744,0.0,0.9457364341085271,0.05426356589147287,0.061866125760649086
4,952,243,225,18,0,0.9259259259259259,0.07407407407407407,0.0,0.9296066252587992,0.07039337474120083,0.07352941176470588
5,923,236,219,17,0,0.9279661016949152,0.07203389830508475,0.0,0.9262472885032538,0.0737527114967462,0.0780065005417118
6,896,229,218,11,0,0.9519650655021834,0.048034934497816595,0.0,0.9272727272727272,0.07272727272727272,0.07700892857142858
7,867,224,209,13,2,0.9330357142857143,0.05803571428571429,0.008928571428571428,0.9221698113207547,0.07783018867924528,0.08189158016147635
8,843,219,203,16,0,0.9269406392694064,0.0730593607305936,0.0,0.9093137254901961,0.09068627450980392,0.08896797153024912
9,815,212,197,15,0,0.9292452830188679,0.07075471698113207,0.0,0.9002557544757033,0.09974424552429667,0.09202453987730061
10,786,205,190,15,0,0.926829268292683,0.07317073170731707,0.0,0.8978494623655914,0.10215053763440861,0.09669211195928754
11,757,198,173,25,0,0.8737373737373737,0.12626262626262627,0.0,0.8923512747875354,0.10764872521246459,0.11360634081902246
12,740,199,178,20,1,0.8944723618090452,0.10050251256281408,0.005025125628140704,0.8885714285714286,0.11142857142857143,0.11486486486486487
13,727,195,167,28,0,0.8564102564102564,0.14358974358974358,0.0,0.8911764705882353,0.10882352941176471,0.13342503438789546
14,715,193,178,14,1,0.9222797927461139,0.07253886010362694,0.0051813471502590676,0.8862275449101796,0.11377245508982035,0.1258741258741259
15,701,192,158,32,2,0.8229166666666666,0.16666666666666666,0.010416666666666666,0.8662613981762918,0.1337386018237082,0.15263908701854492
16,692,190,159,29,2,0.8368421052631579,0.15263157894736842,0.010526315789473684,0.8580246913580247,0.1419753086419753,0.16184971098265896
17,687,189,167,21,1,0.8835978835978836,0.1111111111111111,0.005291005291005291,0.840625,0.159375,0.1615720524017467
18,677,186,155,30,1,0.8333333333333334,0.16129032258064516,0.005376344086021506,0.8402555910543131,0.1597444089456869,0.18168389955686853
19,672,185,149,36,0,0.8054054054054054,0.1945945945945946,0.0,0.8096774193548387,0.19032258064516128,0.20089285714285715
20,665,183,155,24,4,0.8469945355191257,0.13114754098360656,0.02185792349726776,0.7908496732026143,0.20915032679738563,0.19849624060150375
21,660,182,144,36,2,0.7912087912087912,0.1978021978021978,0.01098901098901099,0.7854785478547854,0.2145214521452145,0.21818181818181817
22,660,183,148,33,2,0.8087431693989071,0.18032786885245902,0.01092896174863388,0.768976897689769,0.23102310231023102,0.22727272727272727
