step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1061,255,236,19,0,0.9254901960784314,0.07450980392156863,0.0,0.9568627450980393,0.043137254901960784,0.058435438265786996
2,1086,250,238,12,0,0.952,0.048,0.0,0.9514563106796117,0.04854368932038835,0.05985267034990792
3,1106,248,231,17,0,0.9314516129032258,0.06854838709677419,0.0,0.9459459459459459,0.05405405405405406,0.06871609403254973
4,1121,245,228,17,0,0.9306122448979591,0.06938775510204082,0.0,0.9323017408123792,0.06769825918762089,0.07225691347011597
5,1143,254,232,22,0,0.9133858267716536,0.08661417322834646,0.0,0.9239332096474954,0.07606679035250463,0.07699037620297462
6,1163,258,242,16,0,0.937984496124031,0.06201550387596899,0.0,0.9276672694394213,0.07233273056057866,0.07566638005159071
7,1178,261,242,18,1,0.9272030651340997,0.06896551724137931,0.0038314176245210726,0.9238938053097345,0.07610619469026549,0.07640067911714771
8,1192,263,243,20,0,0.9239543726235742,0.07604562737642585,0.0,0.9232111692844677,0.07678883071553229,0.07634228187919463
9,1208,266,246,20,0,0.924812030075188,0.07518796992481203,0.0,0.9210977701543739,0.07890222984562607,0.07698675496688742
10,1225,269,242,26,1,0.8996282527881041,0.09665427509293681,0.0037174721189591076,0.9224283305227656,0.0775716694772344,0.08244897959183674
11,1241,272,245,25,2,0.9007352941176471,0.09191176470588236,0.007352941176470588,0.9223140495867769,0.07768595041322314,0.08380338436744561
12,1263,277,259,18,0,0.9350180505415162,0.06498194945848375,0.0,0.9243156199677939,0.07568438003220612,0.07996832937450514
13,1277,277,251,25,1,0.9061371841155235,0.09025270758122744,0.0036101083032490976,0.9234449760765551,0.07655502392344497,0.08379013312451057
14,1292,278,250,27,1,0.8992805755395683,0.09712230215827339,0.0035971223021582736,0.9178515007898894,0.08214849921011058,0.08746130030959752
15,1306,280,261,19,0,0.9321428571428572,0.06785714285714285,0.0,0.9127725856697819,0.08722741433021806,0.08346094946401225
16,1322,283,256,27,0,0.9045936395759717,0.09540636042402827,0.0,0.9156441717791411,0.0843558282208589,0.08850226928895613
