step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1061,255,243,12,0,0.9529411764705882,0.047058823529411764,0.0,0.9568627450980393,0.043137254901960784,0.051837888784165884
2,1085,250,234,16,0,0.936,0.064,0.0,0.9514563106796117,0.04854368932038835,0.059907834101382486
3,1105,248,230,17,1,0.9274193548387096,0.06854838709677419,0.004032258064516129,0.9459459459459459,0.05405405405405406,0.0669683257918552
4,1122,246,227,19,0,0.9227642276422764,0.07723577235772358,0.0,0.9323017408123792,0.06769825918762089,0.07219251336898395
5,1144,254,232,22,0,0.9133858267716536,0.08661417322834646,0.0,0.9312267657992565,0.0687732342007435,0.07692307692307693
6,1163,258,235,23,0,0.9108527131782945,0.08914728682170543,0.0,0.9296028880866426,0.0703971119133574,0.08082545141874463
7,1179,261,244,16,1,0.9348659003831418,0.06130268199233716,0.0038314176245210726,0.9274336283185841,0.07256637168141593,0.07718405428329092
8,1195,263,243,20,0,0.9239543726235742,0.07604562737642585,0.0,0.924956369982548,0.07504363001745201,0.07866108786610879
9,1211,267,252,14,1,0.9438202247191011,0.052434456928838954,0.003745318352059925,0.9213675213675213,0.07863247863247863,0.07349298100743187
10,1229,270,247,23,0,0.9148148148148149,0.08518518518518518,0.0,0.9177852348993288,0.08221476510067115,0.07892595606183889
11,1245,272,248,24,0,0.9117647058823529,0.08823529411764706,0.0,0.9192751235584844,0.08072487644151564,0.08112449799196787
12,1267,278,254,24,0,0.9136690647482014,0.08633093525179857,0.0,0.9197431781701445,0.08025682182985554,0.08287292817679558
13,1283,277,258,19,0,0.9314079422382672,0.06859205776173286,0.0,0.9235668789808917,0.07643312101910828,0.08106001558846454
14,1297,279,255,24,0,0.9139784946236559,0.08602150537634409,0.0,0.9198113207547169,0.08018867924528301,0.08326908249807248
15,1312,280,258,22,0,0.9214285714285714,0.07857142857142857,0.0,0.9177018633540373,0.08229813664596274,0.08307926829268293
16,1330,284,262,22,0,0.9225352112676056,0.07746478873239436,0.0,0.9146341463414634,0.08536585365853659,0.08345864661654136
17,1340,285,258,26,1,0.9052631578947369,0.0912280701754386,0.0035087719298245615,0.9170437405731523,0.08295625942684766,0.0873134328358209
18,1345,286,262,22,2,0.916083916083916,0.07692307692307693,0.006993006993006993,0.9133034379671151,0.08669656203288491,0.08550185873605948
19,1355,287,268,19,0,0.9337979094076655,0.06620209059233449,0.0,0.912332838038633,0.08766716196136701,0.08413284132841328
20,1364,289,254,35,0,0.8788927335640139,0.12110726643598616,0.0,0.9102941176470588,0.08970588235294118,0.09457478005865103
21,1371,289,262,25,2,0.9065743944636678,0.08650519031141868,0.006920415224913495,0.9064327485380117,0.0935672514619883,0.09263311451495258
22,1378,290,256,34,0,0.8827586206896552,0.11724137931034483,0.0,0.9069767441860465,0.09302325581395349,0.09941944847605225
23,1385,291,270,20,1,0.9278350515463918,0.06872852233676977,0.003436426116838488,0.91027496382055,0.08972503617945007,0.09314079422382672
24,1388,291,252,37,2,0.865979381443299,0.12714776632302405,0.006872852233676976,0.9035971223021583,0.09640287769784173,0.10302593659942363
25,1397,293,274,19,0,0.9351535836177475,0.06484641638225255,0.0,0.9012875536480687,0.09871244635193133,0.09448818897637795
26,1399,292,270,21,1,0.9246575342465754,0.07191780821917808,0.003424657534246575,0.8972895863052782,0.10271041369472182,0.09363831308077197
27,1405,293,271,22,0,0.9249146757679181,0.07508532423208192,0.0,0.8991477272727273,0.10085227272727272,0.09323843416370106
28,1408,294,261,30,3,0.8877551020408163,0.10204081632653061,0.01020408163265306,0.8895184135977338,0.11048158640226628,0.09872159090909091
29,1413,295,270,22,3,0.9152542372881356,0.07457627118644068,0.010169491525423728,0.8943661971830986,0.1056338028169014,0.09483368719037509
30,1418,295,270,25,0,0.9152542372881356,0.0847457627118644,0.0,0.8974719101123596,0.10252808988764045,0.09590973201692525
