step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,627,152,152,0,0,1.0,0.0,0.0,1.0,0.0,0.004784688995215311
2,636,148,148,0,0,1.0,0.0,0.0,1.0,0.0,0.0047169811320754715
3,644,146,146,0,0,1.0,0.0,0.0,1.0,0.0,0.004658385093167702
4,652,145,141,4,0,0.9724137931034482,0.027586206896551724,0.0,0.9900332225913622,0.009966777408637873,0.010736196319018405
5,666,150,148,2,0,0.9866666666666667,0.013333333333333334,0.0,0.9904153354632588,0.009584664536741214,0.010510510510510511
6,680,153,152,1,0,0.9934640522875817,0.006535947712418301,0.0,0.9907120743034056,0.009287925696594427,0.010294117647058823
7,692,155,154,1,0,0.9935483870967742,0.0064516129032258064,0.0,0.9909365558912386,0.00906344410876133,0.011560693641618497
8,706,157,157,0,0,1.0,0.0,0.0,0.985207100591716,0.014792899408284023,0.0113314447592068
9,720,159,157,2,0,0.9874213836477987,0.012578616352201259,0.0,0.9827089337175793,0.01729106628242075,0.013888888888888888
10,734,162,162,0,0,1.0,0.0,0.0,0.9803921568627451,0.0196078431372549,0.01226158038147139
11,746,165,161,4,0,0.9757575757575757,0.024242424242424242,0.0,0.9781420765027322,0.02185792349726776,0.0160857908847185
12,755,165,164,1,0,0.9939393939393939,0.006060606060606061,0.0,0.9865229110512129,0.013477088948787063,0.01456953642384106
13,764,166,163,3,0,0.9819277108433735,0.018072289156626505,0.0,0.983957219251337,0.016042780748663103,0.017015706806282723
14,774,167,166,1,0,0.9940119760479041,0.005988023952095809,0.0,0.9841688654353562,0.0158311345646438,0.016795865633074936
15,784,169,164,5,0,0.9704142011834319,0.029585798816568046,0.0,0.9792746113989638,0.02072538860103627,0.02295918367346939
16,791,169,166,3,0,0.9822485207100592,0.01775147928994083,0.0,0.982051282051282,0.017948717948717947,0.022756005056890013
17,798,170,165,5,0,0.9705882352941176,0.029411764705882353,0.0,0.979746835443038,0.020253164556962026,0.02631578947368421
18,807,172,170,2,0,0.9883720930232558,0.011627906976744186,0.0,0.98,0.02,0.026022304832713755
19,817,173,164,9,0,0.9479768786127167,0.05202312138728324,0.0,0.9753086419753086,0.024691358024691357,0.03549571603427173
20,825,174,167,7,0,0.9597701149425287,0.040229885057471264,0.0,0.9708029197080292,0.029197080291970802,0.037575757575757575
21,833,175,169,6,0,0.9657142857142857,0.03428571428571429,0.0,0.9662650602409638,0.033734939759036145,0.03961584633853541
22,839,175,169,6,0,0.9657142857142857,0.03428571428571429,0.0,0.9641148325358851,0.03588516746411483,0.041716328963051254
23,846,176,168,8,0,0.9545454545454546,0.045454545454545456,0.0,0.957345971563981,0.04265402843601896,0.04609929078014184
24,854,177,169,8,0,0.9548022598870056,0.04519774011299435,0.0,0.9507042253521126,0.04929577464788732,0.05035128805620609
25,859,177,162,15,0,0.9152542372881356,0.0847457627118644,0.0,0.9487179487179487,0.05128205128205128,0.06169965075669383
26,865,177,172,5,0,0.9717514124293786,0.02824858757062147,0.0,0.9465116279069767,0.053488372093023255,0.057803468208092484
27,869,177,164,13,0,0.9265536723163842,0.07344632768361582,0.0,0.9422632794457275,0.057736720554272515,0.06789413118527042
28,871,178,161,17,0,0.9044943820224719,0.09550561797752809,0.0,0.9357798165137615,0.06422018348623854,0.07577497129735936
29,873,179,168,11,0,0.9385474860335196,0.061452513966480445,0.0,0.9271070615034168,0.07289293849658314,0.07331042382588775
30,873,179,169,9,1,0.9441340782122905,0.05027932960893855,0.00558659217877095,0.929384965831435,0.07061503416856492,0.07101947308132875
