age,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0,52.5,55.0,57.5,60.0,62.5,65.0,67.5,70.0,72.5,75.0,77.5,80.0,82.5,85.0,87.5,90.0,92.5,95.0,97.5,100.0
0,0.5125701005172197,0.5479347713319035,0.5809510601636253,0.611959750857353,0.641197487265584,0.6688697168723016,0.6951211241499028,0.7200860251504753,0.7438670466204165,0.7665214545492276,0.7881416967469965,0.8087599251864245,0.8284088693544297,0.8471280581544466,0.8649296278036822,0.8818022079758274,0.897745554268365,0.9127236643229808,0.9267178731568181,0.9396458398616077,0.9514333044601949,0.9616755841914111,0.9698002345323784,0.9762373252818333,0.9811474711552532,0.9851853772868691,0.9885959079979251,0.991421802013913,0.9937113779016954,0.9955531647611057,0.996971463320823,0.9980306150305513,0.9987902337587151
5,0.8968019124078618,0.9093958194176165,0.9202053252958288,0.9296029724165513,0.9378765907939616,0.9451978189249056,0.951712033766582,0.9575554724256297,0.9628200620443728,0.967561447751021,0.9718418442951404,0.9757054055633854,0.9792071380764942,0.982358731662526,0.9852019586043191,0.9877495291509861,0.9900095563641109,0.9920202173648368,0.9937604092407217,0.9952539149869829,0.9965247771335984,0.9975074565795734,0.9981863003895717,0.998640730456053,0.9989504351609165,0.9991752683819212,0.9993751540562572,0.9995300871670195,0.9996600455969824,0.9997650217740047,0.9998350107246566,0.9999000038999256,0.9999400014249834
10,0.939298830807884,0.9466983506422626,0.9530132050206792,0.9584768656675676,0.9632617079678539,0.9674908707392638,0.9712658355024667,0.9746459320295893,0.9776769014939549,0.980429913260695,0.9829227821693284,0.9851785977443207,0.9872207829686271,0.9890879104840687,0.9907642862600455,0.9922839098584291,0.9936511740989746,0.9948655705814291,0.9959416000388743,0.996878901314005,0.9976621878521046,0.998311141289688,0.9987656095246309,0.9990703456358007,0.9992902014714282,0.9994501209117153,0.9995850688442922,0.9996950371977322,0.9997750202490888,0.9998500089497343,0.9999000039999199,0.9999450011999872,0.9999500009999903
15,0.9100297599154512,0.9208084633160043,0.9300215387650737,0.9380433239355773,0.9450967552762304,0.9513415433341079,0.9569334379426798,0.961955050849033,0.9664768592299511,0.9705760792828821,0.9742923962555201,0.9776713120246772,0.9807444341456266,0.9835340870403784,0.986063031837049,0.9883544109548855,0.9903870299367097,0.9922242018180758,0.9938550991861932,0.9952539997305588,0.9964600040283096,0.9974226508175956,0.9981214075999087,0.9985957863806909,0.9989304560531723,0.9991902613330091,0.9993851507565845,0.9995600772432358,0.9996900383476337,0.9997850184242135,0.9998600078247818,0.9999100032249425,0.9999500009999903
20,0.8780382089597537,0.8921828328561382,0.9043986103369848,0.9150792170905813,0.9245495475070791,0.932981249853668,0.94054560526456,0.9473733625361379,0.9535618113066909,0.9591730391617981,0.9642811474651214,0.9689282218427938,0.9731821453677295,0.9770337445445655,0.9805430770355306,0.9837169976013646,0.9865676839914993,0.9891225876801092,0.9913848089588926,0.9933477506617752,0.9950348776424072,0.9963952020529467,0.9973577927267185,0.9980415335007486,0.9985008984312155,0.9988605188071168,0.9991502884511291,0.9993801535560043,0.9995650755934388,0.9997050347479572,0.9998050151994078,0.9998800057248642,0.9999400014249834
25,0.8710199086731156,0.8852234276853179,0.8975919802920147,0.9084858544157811,0.9181862638399112,0.926896021542068,0.9347618196033995,0.941899000616184,0.9484037663437258,0.9543710959386357,0.9598263686223442,0.9648254330230606,0.9694111493477948,0.9736275734055856,0.977495276111234,0.9810108317584327,0.9842155619095604,0.9870921297100289,0.9896778584946604,0.9919559908970313,0.9939148552913003,0.9955230322288064,0.9966893889941455,0.9975274467158709,0.9981064342325588,0.9985508400317761,0.9989254616509494,0.9992102493856624,0.9994451231113526,0.9996200577206183,0.9997500249487575,0.9998400102246737,0.9999000039999199
30,0.8580030435365936,0.8729199119621502,0.8859856905736773,0.8975874296927147,0.9079673225756112,0.9173505551484038,0.9258752767548413,0.9336678803883374,0.9408079056967211,0.9473784689143899,0.9534417191527675,0.959037803315093,0.9641938494516091,0.9689673061765093,0.9733583386295339,0.9773970163626433,0.981089564759589,0.9844327590623564,0.9874632787173929,0.9901440397756047,0.9924975858985507,0.9944274447319933,0.9958469054954031,0.9968838847333386,0.9976122797887647,0.9981763291916184,0.9986407384997164,0.9990103912727911,0.9992902012465242,0.9995250901164623,0.9996900383726289,0.9998100143994557,0.9998850052748792
35,0.8535806867206869,0.8675296450983051,0.8798941637771547,0.890957741212159,0.9009680429046035,0.9101217560601155,0.9185272724392117,0.9262985468077725,0.9335022628213703,0.9401937639658025,0.9464450407047975,0.9522918988243907,0.9577618093996945,0.9628783910789932,0.9676612515546266,0.9721404305382217,0.9762927902356896,0.980139458212736,0.9836675773511447,0.9868792709682004,0.9897571258439746,0.9922043556379495,0.9940840069780377,0.9955080671072626,0.9965447696199343,0.9973577874600295,0.998036539048809,0.9985758091210093,0.9989954026445743,0.9993201843250947,0.9995450825425354,0.999725030123357,0.999840010199676
40,0.8492058396705612,0.86185394374544,0.8731709730224246,0.8834422905430424,0.8928460690246734,0.9015425000254347,0.9096203848986711,0.9171773739845546,0.9242820827528263,0.9309821034901619,0.9373315627942312,0.9433385790358223,0.949059836316954,0.9545004994281999,0.9596757718311567,0.9645916801143322,0.9692692309018255,0.9736760935393414,0.977823925378863,0.9817050215208495,0.9852722765955967,0.9884634202686073,0.991057040099808,0.9931239126895683,0.9946813052900995,0.9959465617622452,0.9969886187104551,0.997806918314687,0.9984509567557922,0.9989454433072126,0.9993101896240457,0.9995750719939227,0.9997450259236865
45,0.8350834331782363,0.8470333030466473,0.8578628306256341,0.8678025294025995,0.8770146038618812,0.8856285780205345,0.8937387252561444,0.9014295340344176,0.9087470024854658,0.9157390833637111,0.9224553576679269,0.9288998689550007,0.935129164232201,0.9411488917416073,0.9469841697542086,0.9526174591672182,0.9580745918765268,0.9633383067388004,0.9684058044209641,0.9732646117175388,0.9778629128303793,0.9821433800020454,0.9858948905870863,0.9890133682093519,0.9914889824333023,0.9935118220377098,0.9951543730834853,0.9964749562591302,0.9975124664835594,0.9982961569341273,0.998890490292216,0.9993151866746953,0.9996000637449403
50,0.8079063723429301,0.8197156262306964,0.8305845511476712,0.840693345718341,0.8501712011775051,0.8591275332124486,0.8676636479810151,0.8758447202169144,0.8837249858882065,0.8913608632853257,0.8987785423323854,0.906005241127315,0.9130691192307139,0.92001326359099,0.9268443317527255,0.9335644597546838,0.9401854817687955,0.9467052275051298,0.9531070735926038,0.9593887023589633,0.9655186328318541,0.9714648605584576,0.9770181673038948,0.9818820655397539,0.9859343936637381,0.989266144185649,0.9919757449485768,0.9941735572665055,0.9958767813550434,0.997183162883891,0.9981713320175247,0.9988555215068226,0.9993351759518413
55,0.7677558081184181,0.7797868079612393,0.7909687716583834,0.8014782680496868,0.8114432689173853,0.8209775235856889,0.8301486889958749,0.8390322618843239,0.847689411894183,0.8561661135041543,0.864501359788262,0.8727399308913371,0.880896613971113,0.8890095040947508,0.8971041561084256,0.9052160778303724,0.913312181132186,0.9214426918661237,0.9295885263836063,0.937744351171474,0.9459285946106829,0.9542084356509303,0.9624831242814973,0.9700924634598603,0.9766991291122095,0.9822024247752867,0.9867059056319349,0.9903224955889987,0.9931587091572621,0.9953336931944341,0.9969437269132694,0.998096444579438,0.9988854948656675
60,0.7089039062691284,0.7213866824873245,0.733131416084096,0.7442743043307591,0.7549650268891233,0.7652775122460579,0.7753188528969241,0.7851562415960397,0.7948518474800844,0.804432885272913,0.8139746527664778,0.8235125757764326,0.8330662456154088,0.8426909317895702,0.8524440061476898,0.862340517812291,0.872395898513394,0.8826444587954468,0.8931078388106893,0.9037993147426623,0.9147558343301637,0.9263356445761657,0.9386978361624068,0.950595763817647,0.9613628423729197,0.9704485064354951,0.9778820766930285,0.983879277321822,0.9886019594909671,0.9922191540302543,0.9949053329067793,0.9968339836650503,0.9981363786195027
65,0.6289152934766963,0.6417824947059403,0.6540294243581083,0.6657941674803589,0.6771965257247733,0.6883316582552075,0.6992821948392203,0.7101243329143487,0.7209197671324432,0.7317292108485953,0.7426048084970026,0.7536054492962656,0.764772411819708,0.7761693517431593,0.7878588461190129,0.7999104469505828,0.8123250854947072,0.8251977868649555,0.8385719687681201,0.8524973540779495,0.8670709333118758,0.8828566237942292,0.9003923575313841,0.9179295971367899,0.9343970829119832,0.9486707365978233,0.9607033973067023,0.9706287208829018,0.9786728375570057,0.9850148538929403,0.9898709000662321,0.9934769103233273,0.9960312416763242
70,0.5295425545400737,0.5424426718134656,0.5548714816363989,0.5669390092320588,0.5787537310778353,0.5904200415765907,0.602020370102896,0.6136195810003154,0.6252938335508145,0.6371172186589724,0.6491506823934179,0.6614624618416971,0.6741245230108883,0.6871871744804015,0.7007940815161202,0.7150172395418509,0.729897991127482,0.7455631821712464,0.7621238307460576,0.7797025886505663,0.798455929858655,0.8192298531886409,0.8430745380439606,0.8677650718453175,0.8918331764818818,0.9133752905743647,0.9320212453947926,0.9478653516180179,0.9610762847666129,0.971830445268174,0.9803499973739906,0.9868738354135461,0.991687492766892
75,0.4224269924988426,0.4344734242139611,0.4461952517741076,0.4577085775021768,0.4690981613247105,0.48044923771436093,0.49184343894771637,0.5033693334169176,0.5150928760818837,0.5270940709256516,0.5394402421415477,0.5522284752580248,0.5655373033914769,0.5794476121905445,0.5941351794762988,0.6097151211639665,0.6262808516755892,0.64400687647423,0.6631185993302968,0.6837996408021187,0.7063150167400861,0.7318849388083418,0.7623030510809095,0.7950063481459465,0.8282016925076139,0.8589398705049134,0.8863805926232374,0.9104713990860989,0.931210070630553,0.9486591545293693,0.9629709588773848,0.9743545678801564,0.9830843691061766
80,0.3337472869675755,0.34303904476977193,0.35216159351436266,0.36118738245511783,0.37018085319095423,0.37921237091296023,0.3883516399674143,0.3976617862949518,0.40721337868185764,0.41707712300639654,0.4273239457228018,0.43804544528493145,0.4493321829313342,0.46126813696162733,0.4740431381107729,0.48781245916100496,0.5026907427184814,0.5188977765243195,0.5367364535084314,0.5565081229359164,0.5787244285448776,0.6055840111915077,0.640747848382707,0.6812866257308563,0.7252044020765347,0.7677373352392012,0.8072247232369061,0.8432610938819013,0.8754878601560852,0.9036726051446964,0.9277933336789419,0.9478437326022799,0.9639852750506211
85,0.23756894998662767,0.24408961109577504,0.25054992426500805,0.2569966679729631,0.26346053332545233,0.2700066741731268,0.2766824804826107,0.2835339157794896,0.2906247248039573,0.29800321198760366,0.3057481585037567,0.31393059567922116,0.32263141101678694,0.33194447801537347,0.3420482657084718,0.35310344125457727,0.3652180652949237,0.37865406594052525,0.3937329740930783,0.41083209994583675,0.4305988899604947,0.45590572816747194,0.49223680840852657,0.5371570112976357,0.5892724577141659,0.6423763280292126,0.6939814617359172,0.7432083012686567,0.7893124471452683,0.8315895291112628,0.8693133582778643,0.9020453071410557,0.9295631693215336
90,0.15770507534140682,0.16154877430067693,0.16539272897206736,0.16924351855558056,0.17313641855312292,0.17709314977783208,0.18114107752107572,0.1853265247823988,0.18967355720853135,0.19422853501793727,0.1990396875587967,0.20416014565030552,0.2096533067061409,0.21556851790624026,0.22207543779984404,0.22927683711875235,0.23727106098628273,0.24624678053599394,0.2565048454078935,0.2683554590018438,0.28243801978481226,0.3017633146581193,0.33276782333596405,0.3743795603303286,0.42680490115747777,0.4838526745904565,0.5426741436499312,0.6021064204860597,0.6610056774875757,0.7181410682018085,0.7720678979225761,0.8215402718817043,0.8655337444297195
95,0.0991712412821654,0.1010211158830006,0.10289214193501656,0.10478114434546001,0.10669289026166735,0.10863829534516925,0.11063515934475197,0.11269958498382687,0.11485204768479705,0.11711442731095743,0.11950709808890538,0.12206581935207014,0.12481905224053898,0.127796789018598,0.1311020792640545,0.1347986546625798,0.1389266653449636,0.14359930529764045,0.14899797118935737,0.15532403939401027,0.1630226677893281,0.17449939031771608,0.19539582602499136,0.2259504652542169,0.2680378149020132,0.31742992869491543,0.3721203269682339,0.4314460270872531,0.4944356183350506,0.5598555047402325,0.6262703400735383,0.6918707225121408,0.7546994653557406
