step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,5932,1271,1257,14,0,0.988985051140834,0.011014948859166011,0.0,0.990558615263572,0.00944138473642801,0.01078894133513149
2,6710,1164,1152,12,0,0.9896907216494846,0.010309278350515464,0.0,0.9905660377358491,0.009433962264150943,0.010879284649776453
3,7413,1087,1079,8,0,0.9926402943882244,0.007359705611775529,0.0,0.99057344854674,0.009426551453260016,0.010522055847834885
4,8065,1033,1020,13,0,0.9874152952565344,0.012584704743465635,0.0,0.9879095163806553,0.012090483619344774,0.011035337879727216
5,8998,1317,1305,12,0,0.9908883826879271,0.009111617312072893,0.0,0.988084859052601,0.011915140947399011,0.010780173371860413
6,10104,1505,1475,30,0,0.9800664451827242,0.019933554817275746,0.0,0.988366571699905,0.011633428300094967,0.012173396674584324
7,11315,1625,1613,12,0,0.9926153846153846,0.0073846153846153844,0.0,0.988997555012225,0.011002444987775062,0.011577551922227132
8,12586,1700,1690,10,0,0.9941176470588236,0.0058823529411764705,0.0,0.9886445565969719,0.011355443403028118,0.01088511044017162
9,13980,1834,1817,17,0,0.9907306434023991,0.009269356597600873,0.0,0.9889922480620155,0.011007751937984495,0.010801144492131617
10,15499,1982,1947,35,0,0.9823410696266398,0.017658930373360242,0.0,0.9871044934857751,0.01289550651422494,0.011742693076972708
11,17131,2121,2104,17,0,0.991984912776992,0.008015087223008015,0.0,0.9879227053140096,0.012077294685990338,0.011324499445449769
12,18843,2238,2212,26,0,0.9883824843610366,0.01161751563896336,0.0,0.9893982229402262,0.010601777059773828,0.011410072706044685
13,20458,2189,2179,10,0,0.9954317039744175,0.0045682960255824575,0.0,0.9896531902663346,0.010346809733665453,0.010704858734969205
14,22020,2201,2178,23,0,0.9895502044525216,0.010449795547478418,0.0,0.988399071925754,0.01160092807424594,0.010717529518619437
15,23545,2251,2223,28,0,0.9875610839626833,0.012438916037316748,0.0,0.9886550476816837,0.011344952318316344,0.01095774049692079
16,25019,2325,2298,27,0,0.9883870967741936,0.011612903225806452,0.0,0.9886218069474795,0.011378193052520533,0.010991646348774932
17,26367,2343,2310,33,0,0.9859154929577465,0.014084507042253521,0.0,0.9894093396829909,0.010590660317009027,0.011226153904501839
18,27570,2344,2328,16,0,0.9931740614334471,0.006825938566552901,0.0,0.9902760777913777,0.00972392220862233,0.01088139281828074
19,28649,2346,2327,19,0,0.9919011082693947,0.008098891730605285,0.0,0.9895935597879443,0.010406440212055763,0.01064609584976788
20,29629,2355,2320,35,0,0.9851380042462845,0.014861995753715499,0.0,0.9890234670704012,0.01097653292959879,0.010935232373687941
21,30515,2356,2333,23,0,0.9902376910016978,0.009762308998302207,0.0,0.9884768617836347,0.011523138216365308,0.01084712436506636
22,31280,2343,2328,15,0,0.9935979513444302,0.006402048655569782,0.0,0.9896653247611609,0.010334675238839151,0.0104539641943734
23,31909,2322,2296,26,0,0.9888027562446167,0.01119724375538329,0.0,0.9897311093963317,0.010268890603668309,0.010529944529756495
24,32398,2297,2269,28,0,0.9878101872006966,0.012189812799303439,0.0,0.9892657033323503,0.01073429666764966,0.01067967158466572
25,32773,2287,2259,28,0,0.9877568867512024,0.012243113248797552,0.0,0.9887174090962235,0.011282590903776453,0.010771061544564123
26,33048,2281,2251,30,0,0.9868478737395879,0.0131521262604121,0.0,0.9892647826843846,0.01073521731561539,0.010953764221738079
27,33237,2273,2247,26,0,0.9885613726352838,0.011438627364716234,0.0,0.9894176834557336,0.010582316544266467,0.01104191112314589
28,33339,2258,2235,23,0,0.9898139946855624,0.010186005314437556,0.0,0.9893438350610992,0.010656164938900793,0.011068118419868623
29,33374,2245,2219,26,0,0.9884187082405346,0.011581291759465479,0.0,0.9894859134475747,0.01051408655242521,0.01114640139030383
30,33365,2235,2207,28,0,0.9874720357941834,0.012527964205816556,0.0,0.9886926618872763,0.011307338112723669,0.011269294170537989
31,33325,2227,2200,27,0,0.9878760664571172,0.012123933542882801,0.0,0.9882958801498127,0.011704119850187267,0.011432858214553638
32,33251,2217,2200,17,0,0.9923319801533604,0.007668019846639603,0.0,0.988821556745308,0.011178443254692005,0.011217707738113139
33,33156,2208,2187,21,0,0.9904891304347826,0.009510869565217392,0.0,0.9885173128144421,0.011482687185557857,0.011219688744118711
34,33036,2201,2162,39,0,0.9822807814629714,0.017719218537028625,0.0,0.9877359052211705,0.012264094778829553,0.011684223271582516
35,32904,2197,2165,32,0,0.9854346836595357,0.01456531634046427,0.0,0.9876144318793754,0.012385568120624663,0.011883053732069049
36,32770,2195,2167,28,0,0.987243735763098,0.01275626423690205,0.0,0.9882211538461538,0.011778846153846154,0.012023191943851083
37,32641,2193,2167,26,0,0.9881440948472412,0.011855905152758778,0.0,0.988591778837448,0.011408221162552062,0.012131981250574431
38,32519,2191,2170,21,0,0.9904153354632588,0.009584664536741214,0.0,0.9880555387133936,0.01194446128660644,0.012115993726744365
39,32405,2189,2159,30,0,0.9862951119232526,0.013704888076747372,0.0,0.9877001765816233,0.012299823418376666,0.012282055238389137
40,32300,2188,2158,30,0,0.9862888482632541,0.013711151736745886,0.0,0.9873525997433861,0.012647400256613919,0.012476780185758514
41,32207,2188,2156,32,0,0.9853747714808044,0.014625228519195612,0.0,0.9873161764705882,0.012683823529411765,0.01266805352873599
42,32128,2188,2161,27,0,0.9876599634369287,0.012340036563071298,0.0,0.9877142330609988,0.012285766939001167,0.012730328685258965
43,32057,2188,2166,22,0,0.9899451553930531,0.010054844606946984,0.0,0.9874430629077927,0.012556937092207312,0.012602551704775868
44,31997,2189,2154,35,0,0.9840109639104614,0.015989036089538604,0.0,0.9866831072749692,0.013316892725030826,0.01287620714441979
45,31947,2190,2167,22,1,0.9894977168949771,0.01004566210045662,0.00045662100456621003,0.9861119683970125,0.01388803160298747,0.01277115222086581
46,31907,2191,2171,20,0,0.9908717480602465,0.009128251939753538,0.0,0.9867193773549942,0.013280622645005869,0.012567775096373836
47,31878,2192,2168,24,0,0.9890510948905109,0.010948905109489052,0.0,0.9872690192200729,0.012730980779927075,0.012516469038208168
48,31858,2193,2177,16,0,0.9927040583675331,0.00729594163246694,0.0,0.9868933539412674,0.013106646058732612,0.012241823089961705
49,31844,2194,2169,25,0,0.9886052871467639,0.011394712853236098,0.0,0.9870772274778953,0.012922772522104742,0.012215802034920236
