step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,5394,1283,1272,11,0,0.9914263445050663,0.00857365549493375,0.0,0.9918160561184723,0.00818394388152767,0.00982573229514275
2,5598,1246,1232,14,0,0.9887640449438202,0.011235955056179775,0.0,0.9907335907335907,0.009266409266409266,0.010896748838871026
3,5787,1234,1219,15,0,0.9878444084278768,0.012155591572123177,0.0,0.9896749521988528,0.010325047801147227,0.011923276308968377
4,5963,1229,1214,15,0,0.9877949552481693,0.012205044751830757,0.0,0.987174651075066,0.012825348924933987,0.012074459164849907
5,6194,1301,1277,24,0,0.9815526518063028,0.018447348193697154,0.0,0.988078541374474,0.011921458625525946,0.013561511139812722
6,6421,1347,1333,14,0,0.9896065330363771,0.010393466963622866,0.0,0.9880636604774535,0.011936339522546418,0.012459118517364896
7,6646,1381,1369,12,0,0.9913106444605359,0.008689355539464157,0.0,0.9882688649334179,0.011731135066582118,0.011736382786638579
8,6860,1406,1386,20,0,0.9857752489331437,0.01422475106685633,0.0,0.9884004884004884,0.0115995115995116,0.012244897959183673
9,7077,1441,1416,25,0,0.9826509368494102,0.01734906315058987,0.0,0.9874195435927443,0.012580456407255705,0.012858555885262116
10,7297,1476,1459,17,0,0.9884823848238482,0.011517615176151762,0.0,0.9882154882154882,0.011784511784511785,0.012059750582431136
11,7516,1509,1491,18,0,0.9880715705765407,0.011928429423459244,0.0,0.9892212341686877,0.010778765831312315,0.011974454497072911
12,7724,1538,1514,24,0,0.9843953185955787,0.015604681404421327,0.0,0.9890880748246298,0.010911925175370226,0.012428793371310202
13,7903,1541,1517,24,0,0.9844256975989617,0.015574302401038288,0.0,0.988268298903341,0.011731701096659015,0.012906491205871189
14,8068,1556,1541,15,0,0.9903598971722365,0.009640102827763496,0.0,0.9880448318804483,0.011955168119551681,0.012146752602875557
15,8220,1574,1559,15,0,0.9904701397712834,0.009529860228716646,0.0,0.9880923450789794,0.011907654921020656,0.01167883211678832
16,8364,1596,1578,18,0,0.9887218045112782,0.011278195488721804,0.0,0.9876777251184834,0.012322274881516588,0.0117168818747011
17,8490,1609,1596,13,0,0.9919204474829086,0.008079552517091361,0.0,0.987444780283655,0.012555219716345037,0.010836277974087162
18,8607,1620,1599,20,1,0.987037037037037,0.012345679012345678,0.0006172839506172839,0.9878774016468436,0.01212259835315645,0.011153712094806553
19,8711,1631,1615,16,0,0.9901900674432863,0.009809932556713672,0.0,0.9882830103650293,0.011716989634970707,0.010446561818390541
20,8811,1642,1622,20,0,0.9878197320341048,0.012180267965895249,0.0,0.9886717014660151,0.011328298533984895,0.010668482578594938
21,8899,1650,1633,17,0,0.9896969696969697,0.010303030303030303,0.0,0.9899078543220711,0.010092145677928916,0.010225868075064613
22,8980,1657,1643,14,0,0.9915509957754979,0.008449004224502113,0.0,0.9897959183673469,0.01020408163265306,0.009688195991091313
23,9048,1662,1651,11,0,0.99338146811071,0.006618531889290012,0.0,0.9903184165232358,0.0096815834767642,0.008841732979664015
24,9110,1667,1652,15,0,0.991001799640072,0.008998200359928014,0.0,0.9908178518043989,0.009182148195601111,0.00889132821075741
25,9167,1673,1660,13,0,0.9922295277943813,0.007770472205618649,0.0,0.9908936891147818,0.009106310885218127,0.008399694556561579
26,9215,1679,1663,15,1,0.9904705181655747,0.008933889219773675,0.0005955926146515784,0.9913811225562329,0.00861887744376708,0.008247422680412371
27,9260,1682,1673,9,0,0.9946492271105827,0.00535077288941736,0.0,0.9920551954840059,0.007944804515994146,0.0074514038876889845
28,9300,1686,1674,12,0,0.9928825622775801,0.0071174377224199285,0.0,0.9920981493033895,0.007901850696610521,0.007311827956989247
29,9338,1688,1680,8,0,0.995260663507109,0.004739336492890996,0.0,0.9925434962717481,0.007456503728251864,0.006960805311629899
30,9372,1692,1678,13,1,0.991725768321513,0.0076832151300236405,0.000591016548463357,0.992166563595135,0.007833436404864976,0.007042253521126761
31,9400,1694,1683,11,0,0.9935064935064936,0.006493506493506494,0.0,0.9928131416837782,0.007186858316221766,0.006808510638297872
32,9425,1696,1688,8,0,0.9952830188679245,0.0047169811320754715,0.0,0.9930399181166837,0.006960081883316274,0.00636604774535809
33,9448,1698,1687,11,0,0.9935217903415783,0.006478209658421673,0.0,0.993265306122449,0.0067346938775510205,0.006456392887383573
34,9470,1700,1687,13,0,0.9923529411764705,0.007647058823529412,0.0,0.9932803909590715,0.006719609040928528,0.006652587117212249
