step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1061,255,247,8,0,0.9686274509803922,0.03137254901960784,0.0,0.9568627450980393,0.043137254901960784,0.04806786050895382
2,1085,250,241,9,0,0.964,0.036,0.0,0.9514563106796117,0.04854368932038835,0.05161290322580645
3,1105,248,236,11,1,0.9516129032258065,0.04435483870967742,0.004032258064516129,0.9459459459459459,0.05405405405405406,0.05701357466063348
4,1122,246,230,16,0,0.9349593495934959,0.06504065040650407,0.0,0.9323017408123792,0.06769825918762089,0.062388591800356503
5,1144,254,240,13,1,0.9448818897637795,0.051181102362204724,0.003937007874015748,0.9332096474953617,0.06679035250463822,0.06118881118881119
6,1164,259,241,18,0,0.9305019305019305,0.0694980694980695,0.0,0.9369369369369369,0.06306306306306306,0.06529209621993128
7,1183,262,242,20,0,0.9236641221374046,0.07633587786259542,0.0,0.9366197183098591,0.06338028169014084,0.06846999154691462
8,1200,265,247,18,0,0.9320754716981132,0.06792452830188679,0.0,0.9342560553633218,0.0657439446366782,0.0675
9,1216,267,248,19,0,0.9288389513108615,0.07116104868913857,0.0,0.938671209540034,0.06132879045996593,0.06990131578947369
10,1233,270,252,17,1,0.9333333333333333,0.06296296296296296,0.003703703703703704,0.9347826086956522,0.06521739130434782,0.06974858069748581
11,1250,273,256,17,0,0.9377289377289377,0.06227106227106227,0.0,0.9311475409836065,0.06885245901639345,0.0696
12,1269,278,251,26,1,0.9028776978417267,0.09352517985611511,0.0035971223021582736,0.9313099041533547,0.06869009584664537,0.07722616233254531
13,1287,279,265,14,0,0.9498207885304659,0.05017921146953405,0.0,0.9272151898734177,0.07278481012658228,0.07148407148407149
14,1301,279,256,23,0,0.9175627240143369,0.08243727598566308,0.0,0.9263322884012539,0.07366771159874608,0.07609531129900077
15,1313,281,264,17,0,0.9395017793594306,0.060498220640569395,0.0,0.9272445820433437,0.07275541795665634,0.07235338918507235
16,1325,283,267,16,0,0.9434628975265018,0.05653710247349823,0.0,0.9221374045801527,0.07786259541984733,0.0709433962264151
17,1335,284,263,21,0,0.926056338028169,0.07394366197183098,0.0,0.9258698940998488,0.07413010590015129,0.07265917602996255
18,1344,286,266,20,0,0.9300699300699301,0.06993006993006994,0.0,0.9235382308845578,0.07646176911544228,0.07291666666666667
19,1350,287,264,23,0,0.9198606271777003,0.08013937282229965,0.0,0.924219910846954,0.07578008915304606,0.07481481481481482
20,1357,287,268,19,0,0.9337979094076655,0.06620209059233449,0.0,0.9274074074074075,0.0725925925925926,0.07295504789977893
21,1365,288,265,22,1,0.9201388888888888,0.0763888888888889,0.003472222222222222,0.9263622974963182,0.07363770250368189,0.0761904761904762
22,1370,289,276,12,1,0.9550173010380623,0.04152249134948097,0.0034602076124567475,0.9239766081871345,0.07602339181286549,0.06934306569343066
23,1376,290,268,21,1,0.9241379310344827,0.07241379310344828,0.0034482758620689655,0.9228529839883551,0.07714701601164484,0.07340116279069768
24,1382,290,278,12,0,0.9586206896551724,0.041379310344827586,0.0,0.9258720930232558,0.07412790697674419,0.06657018813314038
25,1386,290,275,15,0,0.9482758620689655,0.05172413793103448,0.0,0.9232995658465991,0.07670043415340087,0.06637806637806638
26,1384,290,269,18,3,0.9275862068965517,0.06206896551724138,0.010344827586206896,0.9292929292929293,0.0707070707070707,0.06647398843930635
27,1388,292,263,29,0,0.9006849315068494,0.09931506849315068,0.0,0.9267241379310345,0.07327586206896551,0.07276657060518732
28,1393,292,275,17,0,0.9417808219178082,0.05821917808219178,0.0,0.9325681492109039,0.06743185078909612,0.06891600861450108
29,1396,292,278,13,1,0.952054794520548,0.04452054794520548,0.003424657534246575,0.9341917024320457,0.06580829756795423,0.0659025787965616
30,1399,292,280,12,0,0.958904109589041,0.0410958904109589,0.0,0.9342857142857143,0.06571428571428571,0.062187276626161546
31,1400,293,269,23,1,0.9180887372013652,0.07849829351535836,0.0034129692832764505,0.9275568181818182,0.07244318181818182,0.06714285714285714
32,1404,294,273,20,1,0.9285714285714286,0.06802721088435375,0.003401360544217687,0.9276595744680851,0.07234042553191489,0.06766381766381767
33,1407,294,281,13,0,0.95578231292517,0.04421768707482993,0.0,0.9320113314447592,0.0679886685552408,0.06325515280739161
34,1410,294,277,17,0,0.9421768707482994,0.05782312925170068,0.0,0.9349363507779349,0.06506364922206506,0.06382978723404255
35,1412,294,277,17,0,0.9421768707482994,0.05782312925170068,0.0,0.9308885754583921,0.0691114245416079,0.06373937677053824
36,1415,294,262,32,0,0.891156462585034,0.10884353741496598,0.0,0.9294781382228491,0.07052186177715092,0.07491166077738516
37,1421,294,275,19,0,0.935374149659864,0.06462585034013606,0.0,0.9324894514767933,0.06751054852320675,0.07248416608022519
38,1424,295,272,23,0,0.9220338983050848,0.07796610169491526,0.0,0.9300699300699301,0.06993006993006994,0.07654494382022473
39,1421,294,269,23,2,0.9149659863945578,0.0782312925170068,0.006802721088435374,0.9354838709677419,0.06451612903225806,0.07741027445460943
40,1424,295,277,17,1,0.9389830508474576,0.0576271186440678,0.003389830508474576,0.9258741258741259,0.07412587412587412,0.07514044943820225
41,1425,295,266,29,0,0.9016949152542373,0.09830508474576272,0.0,0.9231843575418994,0.07681564245810056,0.08210526315789474
42,1427,296,266,30,0,0.8986486486486487,0.10135135135135136,0.0,0.9205020920502092,0.0794979079497908,0.08549404344779257
43,1429,295,278,17,0,0.9423728813559322,0.0576271186440678,0.0,0.9203910614525139,0.07960893854748603,0.08047585724282715
44,1428,295,275,20,0,0.9322033898305084,0.06779661016949153,0.0,0.9205020920502092,0.0794979079497908,0.08123249299719888
45,1429,296,266,30,0,0.8986486486486487,0.10135135135135136,0.0,0.9122562674094707,0.08774373259052924,0.08817354793561931
46,1430,297,268,27,2,0.9023569023569024,0.09090909090909091,0.006734006734006734,0.9042995839112344,0.0957004160887656,0.09020979020979021
47,1433,297,271,26,0,0.9124579124579124,0.08754208754208755,0.0,0.9058171745152355,0.09418282548476455,0.09141660851360782
48,1433,295,276,19,0,0.9355932203389831,0.06440677966101695,0.0,0.9136490250696379,0.08635097493036212,0.08792742498255408
49,1434,296,270,26,0,0.9121621621621622,0.08783783783783784,0.0,0.9070735090152566,0.09292649098474341,0.09135285913528592
50,1435,296,266,30,0,0.8986486486486487,0.10135135135135136,0.0,0.9042995839112344,0.0957004160887656,0.09547038327526132
51,1438,297,257,40,0,0.8653198653198653,0.13468013468013468,0.0,0.9005524861878453,0.09944751381215469,0.10500695410292073
52,1445,298,268,30,0,0.8993288590604027,0.10067114093959731,0.0,0.9008264462809917,0.09917355371900827,0.10519031141868512
53,1442,297,263,31,3,0.8855218855218855,0.10437710437710437,0.010101010101010102,0.903448275862069,0.09655172413793103,0.10818307905686546
54,1445,296,275,21,0,0.9290540540540541,0.07094594594594594,0.0,0.9019337016574586,0.09806629834254144,0.10380622837370242
55,1447,298,269,29,0,0.9026845637583892,0.09731543624161074,0.0,0.8887362637362637,0.11126373626373626,0.1078092605390463
56,1450,299,263,36,0,0.8795986622073578,0.12040133779264214,0.0,0.8825136612021858,0.11748633879781421,0.11379310344827587
57,1452,298,268,30,0,0.8993288590604027,0.10067114093959731,0.0,0.8823529411764706,0.11764705882352941,0.11363636363636363
58,1450,297,270,26,1,0.9090909090909091,0.08754208754208755,0.003367003367003367,0.887517146776406,0.11248285322359397,0.11103448275862068
59,1452,298,271,27,0,0.9093959731543624,0.09060402684563758,0.0,0.8861454046639232,0.11385459533607682,0.11088154269972451
60,1454,299,266,32,1,0.8896321070234113,0.10702341137123746,0.0033444816053511705,0.8772169167803547,0.12278308321964529,0.11485557083906466
61,1457,300,247,52,1,0.8233333333333334,0.17333333333333334,0.0033333333333333335,0.8748299319727891,0.1251700680272109,0.12971859986273165
