step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1042,255,243,12,0,0.9529411764705882,0.047058823529411764,0.0,0.9568627450980393,0.043137254901960784,0.052783109404990404
2,1045,252,245,7,0,0.9722222222222222,0.027777777777777776,0.0,0.9513618677042801,0.048638132295719845,0.053588516746411484
3,1046,253,236,16,1,0.932806324110672,0.06324110671936758,0.003952569169960474,0.9458413926499033,0.05415860735009671,0.06500956022944551
4,1038,244,226,17,1,0.9262295081967213,0.06967213114754098,0.004098360655737705,0.93,0.07,0.07129094412331406
5,1036,246,228,17,1,0.926829268292683,0.06910569105691057,0.0040650406504065045,0.9261477045908184,0.07385229540918163,0.07432432432432433
6,1032,245,225,20,0,0.9183673469387755,0.08163265306122448,0.0,0.9298597194388778,0.07014028056112225,0.08042635658914729
7,1028,245,223,22,0,0.9102040816326531,0.08979591836734693,0.0,0.9255533199195171,0.0744466800804829,0.08560311284046693
8,1023,243,222,21,0,0.9135802469135802,0.08641975308641975,0.0,0.9207317073170732,0.07926829268292683,0.08895405669599218
9,1018,242,217,25,0,0.8966942148760331,0.10330578512396695,0.0,0.9161554192229039,0.08384458077709611,0.09724950884086445
10,1011,240,221,19,0,0.9208333333333333,0.07916666666666666,0.0,0.9092783505154639,0.09072164948453608,0.09594460929772503
11,1004,239,225,14,0,0.9414225941422594,0.058577405857740586,0.0,0.9041666666666667,0.09583333333333334,0.09262948207171315
12,1001,243,218,24,1,0.897119341563786,0.09876543209876543,0.00411522633744856,0.9012345679012346,0.09876543209876543,0.0999000999000999
13,998,241,215,26,0,0.8921161825726142,0.1078838174273859,0.0,0.8944099378881988,0.10559006211180125,0.10521042084168336
14,994,240,201,35,4,0.8375,0.14583333333333334,0.016666666666666666,0.8914405010438413,0.10855949895615867,0.11971830985915492
15,995,239,212,26,1,0.8870292887029289,0.1087866108786611,0.0041841004184100415,0.8951781970649895,0.10482180293501048,0.12060301507537688
16,993,239,211,28,0,0.8828451882845189,0.11715481171548117,0.0,0.8888888888888888,0.1111111111111111,0.12487411883182276
17,992,239,217,21,1,0.9079497907949791,0.08786610878661087,0.0041841004184100415,0.8823529411764706,0.11764705882352941,0.1219758064516129
18,993,240,198,41,1,0.825,0.17083333333333334,0.004166666666666667,0.8682008368200836,0.13179916317991633,0.1419939577039275
19,998,241,207,33,1,0.8589211618257261,0.13692946058091288,0.004149377593360996,0.8625,0.1375,0.14428857715430862
20,1002,242,209,33,0,0.8636363636363636,0.13636363636363635,0.0,0.855072463768116,0.14492753623188406,0.1497005988023952
21,1004,240,216,24,0,0.9,0.1,0.0,0.8583333333333333,0.14166666666666666,0.14641434262948208
22,1006,242,198,42,2,0.8181818181818182,0.17355371900826447,0.008264462809917356,0.8367768595041323,0.16322314049586778,0.16401590457256462
23,1013,244,196,48,0,0.8032786885245902,0.19672131147540983,0.0,0.8261758691206544,0.1738241308793456,0.17867719644619942
24,1019,244,195,49,0,0.7991803278688525,0.20081967213114754,0.0,0.8191056910569106,0.18089430894308944,0.1903827281648675
25,1018,242,199,39,4,0.8223140495867769,0.16115702479338842,0.01652892561983471,0.8241308793456033,0.17586912065439672,0.19155206286836934
26,1025,243,194,46,3,0.7983539094650206,0.18930041152263374,0.012345679012345678,0.8163265306122449,0.1836734693877551,0.20390243902439023
27,1027,245,185,54,6,0.7551020408163265,0.22040816326530613,0.024489795918367346,0.7983870967741935,0.20161290322580644,0.21908471275559882
28,1029,246,182,59,5,0.7398373983739838,0.23983739837398374,0.02032520325203252,0.7831325301204819,0.21686746987951808,0.23420796890184645
29,1033,246,201,41,4,0.8170731707317073,0.16666666666666666,0.016260162601626018,0.7715430861723447,0.22845691382765532,0.22942884801548888
30,1032,246,190,52,4,0.7723577235772358,0.21138211382113822,0.016260162601626018,0.7644710578842315,0.23552894211576847,0.24031007751937986
31,1032,246,168,72,6,0.6829268292682927,0.2926829268292683,0.024390243902439025,0.751503006012024,0.24849699398797595,0.26453488372093026
32,1035,245,195,42,8,0.7959183673469388,0.17142857142857143,0.0326530612244898,0.7369477911646586,0.26305220883534136,0.25217391304347825
33,1034,246,173,66,7,0.7032520325203252,0.2682926829268293,0.028455284552845527,0.7325349301397206,0.26746506986027946,0.2736943907156673
34,1040,248,176,65,7,0.7096774193548387,0.2620967741935484,0.028225806451612902,0.7267326732673267,0.2732673267326733,0.28365384615384615
35,1051,250,190,59,1,0.76,0.236,0.004,0.7058823529411765,0.29411764705882354,0.28353948620361563
36,1045,248,177,62,9,0.7137096774193549,0.25,0.036290322580645164,0.7106299212598425,0.28937007874015747,0.29282296650717704
37,1053,249,188,59,2,0.7550200803212851,0.23694779116465864,0.008032128514056224,0.6941176470588235,0.3058823529411765,0.2934472934472934
38,1052,250,174,65,11,0.696,0.26,0.044,0.682261208576998,0.31773879142300193,0.3051330798479088
39,1060,251,187,60,4,0.7450199203187251,0.23904382470119523,0.01593625498007968,0.6821705426356589,0.3178294573643411,0.30283018867924527
40,1064,250,195,53,2,0.78,0.212,0.008,0.6802325581395349,0.31976744186046513,0.29699248120300753
41,1060,250,176,67,7,0.704,0.268,0.028,0.6769825918762089,0.3230174081237911,0.30849056603773584
42,1061,250,173,68,9,0.692,0.272,0.036,0.6737864077669903,0.3262135922330097,0.31479736098020733
43,1068,251,175,69,7,0.6972111553784861,0.2749003984063745,0.027888446215139442,0.6769825918762089,0.3230174081237911,0.31835205992509363
44,1074,253,167,79,7,0.6600790513833992,0.31225296442687744,0.02766798418972332,0.6774809160305344,0.32251908396946566,0.33147113594040967
45,1075,253,168,75,10,0.6640316205533597,0.2964426877470356,0.039525691699604744,0.6736641221374046,0.32633587786259544,0.33674418604651163
46,1083,253,180,70,3,0.7114624505928854,0.2766798418972332,0.011857707509881422,0.6679389312977099,0.3320610687022901,0.33702677746999077
47,1085,253,177,68,8,0.6996047430830039,0.26877470355731226,0.03162055335968379,0.6596958174904943,0.3403041825095057,0.3400921658986175
48,1081,255,150,91,14,0.5882352941176471,0.3568627450980392,0.054901960784313725,0.6459510357815442,0.3540489642184557,0.3654024051803885
49,1091,256,175,73,8,0.68359375,0.28515625,0.03125,0.6353383458646616,0.36466165413533835,0.35838680109990834
50,1090,255,171,74,10,0.6705882352941176,0.2901960784313726,0.0392156862745098,0.6341463414634146,0.36585365853658536,0.3623853211009174
51,1093,256,166,78,12,0.6484375,0.3046875,0.046875,0.6310861423220974,0.36891385767790263,0.3705397987191217
52,1099,257,153,94,10,0.5953307392996109,0.3657587548638132,0.038910505836575876,0.6078066914498141,0.39219330855018586,0.38762511373976344
53,1102,258,174,72,12,0.6744186046511628,0.27906976744186046,0.046511627906976744,0.6081330868761553,0.39186691312384475,0.3765880217785844
54,1103,258,155,95,8,0.6007751937984496,0.3682170542635659,0.031007751937984496,0.6077348066298343,0.39226519337016574,0.3943789664551224
55,1101,257,167,76,14,0.6498054474708171,0.29571984435797666,0.054474708171206226,0.6044362292051756,0.3955637707948244,0.38782924613987285
56,1110,258,176,75,7,0.6821705426356589,0.29069767441860467,0.027131782945736434,0.5911602209944752,0.4088397790055249,0.3855855855855856
57,1113,258,158,93,7,0.6124031007751938,0.36046511627906974,0.027131782945736434,0.59375,0.40625,0.40161725067385445
58,1107,260,172,71,17,0.6615384615384615,0.27307692307692305,0.06538461538461539,0.575591985428051,0.424408014571949,0.3911472448057814
59,1115,260,172,80,8,0.6615384615384615,0.3076923076923077,0.03076923076923077,0.572992700729927,0.42700729927007297,0.39282511210762333
60,1115,260,167,82,11,0.6423076923076924,0.3153846153846154,0.04230769230769231,0.5846994535519126,0.41530054644808745,0.3955156950672646
61,1115,261,166,82,13,0.6360153256704981,0.31417624521072796,0.04980842911877394,0.572463768115942,0.427536231884058,0.39641255605381165
