step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,5310,1294,1286,8,0,0.9938176197836167,0.0061823802163833074,0.0,0.991495941244685,0.008504058755315036,0.0096045197740113
2,5392,1256,1243,13,0,0.9896496815286624,0.010350318471337579,0.0,0.9903474903474904,0.009652509652509652,0.01112759643916914
3,5474,1248,1234,14,0,0.9887820512820513,0.011217948717948718,0.0,0.9892016968762052,0.010798303123794832,0.012422360248447204
4,5513,1209,1192,17,0,0.9859387923904053,0.014061207609594707,0.0,0.9861823924200552,0.01381760757994473,0.013422818791946308
5,5612,1253,1239,14,0,0.9888268156424581,0.0111731843575419,0.0,0.9863325740318907,0.01366742596810934,0.013186029935851747
6,5707,1277,1263,14,0,0.9890368050117463,0.01096319498825372,0.0,0.9867158671586715,0.013284132841328414,0.013316979148414228
7,5799,1297,1284,13,0,0.9899768696993061,0.010023130300693909,0.0,0.9863161685271876,0.013683831472812387,0.012933264355923435
8,5882,1305,1287,17,1,0.9862068965517241,0.013026819923371647,0.0007662835249042146,0.9858105711245122,0.014189428875487761,0.013090785447126827
9,5972,1321,1299,22,0,0.9833459500378501,0.016654049962149888,0.0,0.9864300626304802,0.013569937369519834,0.014233087742799732
10,6064,1337,1318,19,0,0.9857890800299177,0.014210919970082274,0.0,0.9863667348329925,0.013633265167007498,0.014346965699208443
11,6155,1354,1337,17,0,0.9874446085672083,0.012555391432791729,0.0,0.986986986986987,0.013013013013013013,0.01429731925264013
12,6253,1381,1361,20,0,0.9855177407675597,0.01448225923244026,0.0,0.9866926322622526,0.013307367737747485,0.01439309131616824
13,6326,1377,1359,18,0,0.9869281045751634,0.013071895424836602,0.0,0.986120077469335,0.013879922530664945,0.014226999683844452
14,6394,1381,1361,20,0,0.9855177407675597,0.01448225923244026,0.0,0.985613810741688,0.01438618925831202,0.014701282452299031
15,6459,1388,1366,22,0,0.984149855907781,0.01585014409221902,0.0,0.9851453855878635,0.014854614412136535,0.015172627341693761
16,6528,1404,1380,24,0,0.9829059829059829,0.017094017094017096,0.0,0.9847684177805409,0.015231582219459123,0.015778186274509803
17,6586,1411,1389,22,0,0.9844082211197732,0.01559177888022679,0.0,0.9849369812480787,0.015063018751921304,0.015942909201336168
18,6634,1416,1398,18,0,0.9872881355932204,0.012711864406779662,0.0,0.9847653869591713,0.015234613040828763,0.015526077781127525
19,6680,1421,1401,20,0,0.9859254046446164,0.014074595355383532,0.0,0.984271022383545,0.01572897761645493,0.015419161676646706
20,6721,1428,1410,18,0,0.9873949579831933,0.012605042016806723,0.0,0.9838129496402878,0.01618705035971223,0.014878738282993602
21,6759,1433,1418,15,0,0.9895324494068388,0.0104675505931612,0.0,0.9839285714285714,0.01607142857142857,0.014203284509542832
22,6797,1438,1416,22,0,0.9847009735744089,0.015299026425591099,0.0,0.984033116499113,0.01596688350088705,0.014859496836839783
23,6834,1441,1423,18,0,0.9875086745315753,0.012491325468424705,0.0,0.9841176470588235,0.01588235294117647,0.014632718759145449
24,6860,1444,1421,23,0,0.9840720221606648,0.01592797783933518,0.0,0.9841966637401229,0.015803336259877086,0.015160349854227406
25,6882,1446,1427,19,0,0.9868603042876902,0.01313969571230982,0.0,0.9848396501457726,0.015160349854227406,0.014675966288869515
26,6906,1450,1429,21,0,0.9855172413793103,0.014482758620689656,0.0,0.9846198491004062,0.015380150899593732,0.014914567043150884
27,6923,1452,1429,23,0,0.9841597796143251,0.01584022038567493,0.0,0.9852515905147484,0.014748409485251591,0.015022389137657084
28,6941,1454,1425,29,0,0.9800550206327373,0.019944979367262722,0.0,0.985578309777906,0.01442169022209403,0.016136003457715025
29,6958,1456,1434,22,0,0.9848901098901099,0.01510989010989011,0.0,0.9856197871728501,0.014380212827149842,0.015809140557631503
30,6974,1458,1435,23,0,0.9842249657064472,0.01577503429355281,0.0,0.9853742472039002,0.0146257527960998,0.01605965012905076
31,6986,1459,1439,20,0,0.9862919808087731,0.013708019191226868,0.0,0.9848354792560801,0.015164520743919885,0.01588892069853994
32,6996,1460,1431,29,0,0.9801369863013699,0.01986301369863014,0.0,0.9831476720936875,0.016852327906312484,0.01700971983990852
33,7008,1462,1439,23,0,0.9842681258549931,0.01573187414500684,0.0,0.9828913601368692,0.01710863986313088,0.016980593607305937
34,7017,1463,1442,21,0,0.9856459330143541,0.014354066985645933,0.0,0.9826408651109846,0.017359134889015367,0.016816303263502922
35,7028,1465,1444,21,0,0.985665529010239,0.014334470989761093,0.0,0.9826753763135473,0.01732462368645271,0.016789982925441094
36,7038,1467,1438,29,0,0.9802317655078391,0.019768234492160874,0.0,0.9815759637188208,0.018424036281179137,0.017760727479397557
37,7050,1468,1449,19,0,0.9870572207084468,0.012942779291553134,0.0,0.9813242784380306,0.01867572156196944,0.01702127659574468
38,7060,1469,1437,32,0,0.9782164737916951,0.021783526208304968,0.0,0.9813559322033898,0.01864406779661017,0.018696883852691217
39,7068,1469,1439,30,0,0.9795779441797141,0.02042205582028591,0.0,0.9816591422121896,0.018340857787810385,0.019100169779286927
40,7080,1470,1441,28,1,0.9802721088435374,0.01904761904761905,0.0006802721088435374,0.9816798196166855,0.01832018038331454,0.019491525423728815
41,7089,1471,1445,26,0,0.982324949014276,0.017675050985723997,0.0,0.9819921215531795,0.018007878446820485,0.01946677951756242
42,7095,1472,1435,36,1,0.9748641304347826,0.024456521739130436,0.0006793478260869565,0.9806125316100028,0.01938746838999719,0.021000704721634955
43,7102,1473,1446,27,0,0.9816700610997964,0.018329938900203666,0.0,0.9792368125701459,0.020763187429854096,0.02083920022528865
44,7105,1473,1438,35,0,0.9762389680923286,0.02376103190767142,0.0,0.979523141654979,0.020476858345021037,0.022097114707952146
45,7109,1473,1445,28,0,0.9809911744738629,0.019008825526137134,0.0,0.9789739276703112,0.021026072329688814,0.02180334786889858
46,7116,1475,1445,30,0,0.9796610169491525,0.020338983050847456,0.0,0.9767637178051511,0.023236282194848825,0.022344013490725127
47,7121,1476,1444,32,0,0.978319783197832,0.02168021680216802,0.0,0.9759575062901873,0.024042493709812693,0.023030473248139307
48,7126,1475,1441,34,0,0.9769491525423729,0.02305084745762712,0.0,0.9756711409395973,0.024328859060402684,0.023856300870053325
49,7131,1477,1432,45,0,0.969532836831415,0.03046716316858497,0.0,0.9748743718592965,0.02512562814070352,0.025802832702285793
50,7136,1476,1439,37,0,0.9749322493224932,0.025067750677506776,0.0,0.9754327191513121,0.024567280848687884,0.026205156950672645
