step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,5310,1293,1176,114,3,0.9095127610208816,0.08816705336426914,0.002320185614849188,0.9118329466357309,0.08816705336426914,0.0903954802259887
2,5394,1255,1157,95,3,0.9219123505976096,0.07569721115537849,0.002390438247011952,0.9114804793196754,0.0885195206803247,0.08898776418242492
3,5477,1245,1150,94,1,0.9236947791164659,0.07550200803212852,0.0008032128514056225,0.9115146831530139,0.08848531684698609,0.08891729048749315
4,5528,1210,1081,127,2,0.8933884297520661,0.10495867768595041,0.001652892561983471,0.906508875739645,0.09349112426035502,0.0955137481910275
5,5641,1255,1138,115,2,0.9067729083665339,0.09163346613545817,0.0015936254980079682,0.9038970866439652,0.09610291335603481,0.09625952845240206
6,5747,1281,1155,123,3,0.9016393442622951,0.09601873536299765,0.00234192037470726,0.9042904290429042,0.09570957095709572,0.09883417435183574
7,5850,1302,1182,117,3,0.9078341013824884,0.08986175115207373,0.002304147465437788,0.9046087888531619,0.09539121114683816,0.09948717948717949
8,5944,1314,1185,125,4,0.9018264840182648,0.09512937595129375,0.0030441400304414,0.8989828130480533,0.10101718695194668,0.10144683714670255
9,6041,1331,1183,144,4,0.8888054094665665,0.10818933132982719,0.003005259203606311,0.8966700995537247,0.10332990044627531,0.10544611819235226
10,6139,1348,1213,129,6,0.8998516320474778,0.0956973293768546,0.004451038575667656,0.8945246892845146,0.10547531071548538,0.10539175761524679
11,6237,1366,1224,136,6,0.8960468521229868,0.09956076134699854,0.004392386530014641,0.8932325886990802,0.10676741130091984,0.10710277376944044
12,6343,1392,1232,155,5,0.8850574712643678,0.11135057471264367,0.0035919540229885057,0.8929370405880473,0.10706295941195271,0.11083083714330759
13,6427,1389,1246,139,4,0.8970482361411087,0.10007199424046076,0.0028797696184305254,0.8892766497461929,0.11072335025380711,0.11062704216586276
14,6500,1394,1248,139,7,0.8952654232424677,0.09971305595408896,0.005021520803443328,0.8876333961079724,0.11236660389202763,0.11123076923076923
15,6572,1403,1247,153,3,0.8888096935138988,0.1090520313613685,0.0021382751247327157,0.8850681536555143,0.11493184634448575,0.11381618989653074
16,6641,1418,1242,169,7,0.8758815232722144,0.11918194640338504,0.004936530324400564,0.8829981718464351,0.1170018281535649,0.11790393013100436
17,6701,1426,1245,172,9,0.8730715287517532,0.12061711079943899,0.006311360448807854,0.8822643781993376,0.11773562180066245,0.1208774809729891
18,6757,1432,1261,165,6,0.880586592178771,0.11522346368715083,0.004189944134078212,0.8818615751789977,0.11813842482100238,0.1219476098860441
19,6811,1437,1287,149,1,0.8956158663883089,0.10368823938761308,0.0006958942240779402,0.8798816568047337,0.12011834319526628,0.1208339450888269
20,6858,1443,1261,180,2,0.8738738738738738,0.12474012474012475,0.001386001386001386,0.8758802816901409,0.12411971830985916,0.12510936132983377
21,6899,1448,1274,166,8,0.8798342541436464,0.11464088397790055,0.0055248618784530384,0.8730343622597554,0.1269656377402446,0.12538048992607626
22,6938,1453,1283,162,8,0.8830006882312457,0.11149346180316587,0.0055058499655884375,0.8707718993928881,0.12922810060711187,0.125684635341597
23,6975,1458,1257,193,8,0.8621399176954733,0.13237311385459533,0.0054869684499314125,0.8716255025847214,0.12837449741527857,0.13075268817204302
24,7015,1464,1303,155,6,0.8900273224043715,0.10587431693989072,0.004098360655737705,0.8679783290561733,0.13202167094382664,0.12829650748396293
25,7042,1466,1279,180,7,0.8724420190995907,0.12278308321964529,0.0047748976807639835,0.8665909736020437,0.1334090263979563,0.1312127236580517
26,7067,1469,1255,205,9,0.8543226684819605,0.13955071477195372,0.006126616746085773,0.8660260033917467,0.13397399660825324,0.13612565445026178
27,7100,1473,1291,177,5,0.8764426340801086,0.12016293279022404,0.0033944331296673455,0.8618846694796062,0.13811533052039382,0.1352112676056338
28,7119,1474,1266,199,9,0.858887381275441,0.1350067842605156,0.006105834464043419,0.864592094196804,0.13540790580319595,0.1387835370136255
29,7139,1477,1284,185,8,0.8693297224102912,0.12525389302640488,0.005416384563303994,0.8636490639843531,0.13635093601564682,0.13909511136013447
30,7159,1480,1276,195,9,0.8621621621621621,0.13175675675675674,0.006081081081081081,0.8585746102449888,0.14142538975501115,0.1413605252130186
31,7175,1482,1299,172,11,0.8765182186234818,0.11605937921727395,0.007422402159244264,0.857103218645949,0.14289678135405107,0.13951219512195123
32,7193,1484,1284,196,4,0.8652291105121294,0.1320754716981132,0.0026954177897574125,0.8547315993359159,0.1452684006640841,0.1419435562352287
33,7206,1486,1281,198,7,0.8620457604306864,0.13324360699865412,0.004710632570659489,0.8537123930444384,0.1462876069555617,0.1433527615875659
