step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1049,251,240,11,0,0.9561752988047809,0.043824701195219126,0.0,0.9581673306772909,0.04183266932270916,0.04957102001906578
2,1073,247,232,15,0,0.9392712550607287,0.06072874493927125,0.0,0.9525691699604744,0.04743083003952569,0.05684995340167754
3,1097,246,234,12,0,0.9512195121951219,0.04878048780487805,0.0,0.9470588235294117,0.052941176470588235,0.0601640838650866
4,1115,246,226,20,0,0.9186991869918699,0.08130081300813008,0.0,0.9359223300970874,0.06407766990291262,0.06816143497757847
5,1137,253,240,13,0,0.9486166007905138,0.05138339920948617,0.0,0.9328358208955224,0.06716417910447761,0.06420404573438875
6,1157,258,236,22,0,0.9147286821705426,0.08527131782945736,0.0,0.9328493647912885,0.06715063520871144,0.07087294727744166
7,1173,261,244,16,1,0.9348659003831418,0.06130268199233716,0.0038314176245210726,0.9342806394316163,0.06571936056838366,0.06734867860187553
8,1189,263,245,18,0,0.9315589353612167,0.06844106463878327,0.0,0.9316987740805605,0.06830122591943957,0.06812447434819176
9,1207,265,250,15,0,0.9433962264150944,0.05660377358490566,0.0,0.9345955249569707,0.06540447504302926,0.06545153272576636
10,1226,270,252,18,0,0.9333333333333333,0.06666666666666667,0.0,0.9310924369747899,0.06890756302521009,0.06688417618270799
11,1242,272,260,12,0,0.9558823529411765,0.04411764705882353,0.0,0.9323432343234324,0.06765676567656766,0.061996779388083734
12,1259,277,254,23,0,0.9169675090252708,0.08303249097472924,0.0,0.932258064516129,0.06774193548387097,0.06751389992057188
13,1274,276,257,18,1,0.9311594202898551,0.06521739130434782,0.0036231884057971015,0.9341894060995185,0.06581059390048154,0.06671899529042387
14,1287,277,262,15,0,0.9458483754512635,0.05415162454873646,0.0,0.9333333333333333,0.06666666666666667,0.06293706293706294
15,1299,279,264,14,1,0.946236559139785,0.05017921146953405,0.0035842293906810036,0.9387755102040817,0.061224489795918366,0.06081601231716705
16,1310,282,264,17,1,0.9361702127659575,0.06028368794326241,0.0035460992907801418,0.9351851851851852,0.06481481481481481,0.06030534351145038
17,1321,283,265,18,0,0.9363957597173145,0.0636042402826855,0.0,0.9372128637059725,0.06278713629402756,0.06056018168054504
18,1329,283,270,13,0,0.9540636042402827,0.045936395759717315,0.0,0.939209726443769,0.060790273556231005,0.057938299473288185
19,1338,285,264,20,1,0.9263157894736842,0.07017543859649122,0.0035087719298245615,0.9397590361445783,0.060240963855421686,0.06203288490284006
20,1346,287,270,17,0,0.9407665505226481,0.059233449477351915,0.0,0.9388059701492537,0.06119402985074627,0.05943536404160475
21,1353,287,275,12,0,0.9581881533101045,0.041811846689895474,0.0,0.9405646359583952,0.05943536404160475,0.05543237250554324
22,1359,287,269,18,0,0.9372822299651568,0.0627177700348432,0.0,0.9437869822485208,0.05621301775147929,0.058130978660779986
23,1362,287,273,14,0,0.9512195121951219,0.04878048780487805,0.0,0.9410029498525073,0.058997050147492625,0.055800293685756244
24,1367,289,273,16,0,0.9446366782006921,0.05536332179930796,0.0,0.9413489736070382,0.05865102639296188,0.055596196049743966
25,1373,289,270,19,0,0.9342560553633218,0.0657439446366782,0.0,0.9444444444444444,0.05555555555555555,0.05826656955571741
26,1377,290,277,13,0,0.9551724137931035,0.04482758620689655,0.0,0.9417758369723436,0.05822416302765648,0.054466230936819175
27,1379,289,270,19,0,0.9342560553633218,0.0657439446366782,0.0,0.9447674418604651,0.055232558139534885,0.05728788977519942
28,1383,290,278,11,1,0.9586206896551724,0.03793103448275862,0.0034482758620689655,0.946376811594203,0.0536231884057971,0.05350686912509038
29,1388,292,278,14,0,0.952054794520548,0.04794520547945205,0.0,0.9424460431654677,0.05755395683453238,0.053314121037463975
30,1391,291,273,17,1,0.9381443298969072,0.058419243986254296,0.003436426116838488,0.9453237410071943,0.05467625899280575,0.056074766355140186
31,1394,292,279,13,0,0.9554794520547946,0.04452054794520548,0.0,0.9413447782546495,0.058655221745350504,0.05308464849354376
32,1397,292,277,15,0,0.9486301369863014,0.05136986301369863,0.0,0.9442857142857143,0.055714285714285716,0.05368647100930565
33,1400,292,278,14,0,0.952054794520548,0.04794520547945205,0.0,0.9457917261055635,0.05420827389443652,0.05285714285714286
34,1402,293,276,17,0,0.9419795221843004,0.05802047781569966,0.0,0.9445234708392604,0.05547652916073969,0.05349500713266762
35,1405,293,276,17,0,0.9419795221843004,0.05802047781569966,0.0,0.9474431818181818,0.052556818181818184,0.05409252669039146
36,1407,293,278,14,1,0.9488054607508533,0.04778156996587031,0.0034129692832764505,0.9475177304964539,0.0524822695035461,0.053304904051172705
37,1410,294,281,13,0,0.95578231292517,0.04421768707482993,0.0,0.9476661951909476,0.05233380480905234,0.05177304964539007
38,1411,294,276,18,0,0.9387755102040817,0.061224489795918366,0.0,0.9464033850493653,0.0535966149506347,0.05457122608079376
39,1411,294,276,18,0,0.9387755102040817,0.061224489795918366,0.0,0.9450704225352112,0.054929577464788736,0.05457122608079376
40,1414,294,284,10,0,0.9659863945578231,0.034013605442176874,0.0,0.9477401129943502,0.052259887005649715,0.05021216407355021
