step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1037,256,98,130,28,0.3828125,0.5078125,0.109375,0.248046875,0.751953125,0.71648987463838
2,1038,251,85,125,41,0.3386454183266932,0.49800796812749004,0.16334661354581673,0.24609375,0.75390625,0.708092485549133
3,1048,251,88,125,38,0.350597609561753,0.49800796812749004,0.15139442231075698,0.244140625,0.755859375,0.6956106870229007
4,1059,251,98,117,36,0.3904382470119522,0.46613545816733065,0.14342629482071714,0.2407766990291262,0.7592233009708738,0.676109537299339
5,1072,257,97,122,38,0.377431906614786,0.47470817120622566,0.14785992217898833,0.2679245283018868,0.7320754716981132,0.664179104477612
6,1093,259,109,120,30,0.42084942084942084,0.46332046332046334,0.11583011583011583,0.2873134328358209,0.7126865671641791,0.645928636779506
7,1104,259,108,117,34,0.416988416988417,0.4517374517374517,0.13127413127413126,0.3044280442804428,0.6955719557195572,0.6313405797101449
8,1125,261,112,122,27,0.42911877394636017,0.4674329501915709,0.10344827586206896,0.3290909090909091,0.6709090909090909,0.6177777777777778
9,1150,264,125,115,24,0.4734848484848485,0.4356060606060606,0.09090909090909091,0.3482142857142857,0.6517857142857143,0.5973913043478261
10,1172,267,138,106,23,0.5168539325842697,0.3970037453183521,0.08614232209737828,0.3710801393728223,0.6289198606271778,0.5725255972696246
11,1187,270,135,108,27,0.5,0.4,0.1,0.3924914675767918,0.6075085324232082,0.5577085088458298
12,1205,273,141,108,24,0.5164835164835165,0.3956043956043956,0.08791208791208792,0.4120603015075377,0.5879396984924623,0.5402489626556016
13,1227,273,140,118,15,0.5128205128205128,0.43223443223443225,0.054945054945054944,0.42454394693200664,0.5754560530679934,0.530562347188264
14,1235,276,152,98,26,0.5507246376811594,0.35507246376811596,0.09420289855072464,0.44625407166123776,0.5537459283387622,0.5085020242914979
15,1259,278,154,111,13,0.5539568345323741,0.39928057553956836,0.046762589928057555,0.4630225080385852,0.5369774919614148,0.49722001588562353
16,1264,279,134,120,25,0.48028673835125446,0.43010752688172044,0.08960573476702509,0.48095238095238096,0.5190476190476191,0.49841772151898733
17,1287,284,179,89,16,0.6302816901408451,0.31338028169014087,0.056338028169014086,0.49144634525660963,0.5085536547433903,0.4662004662004662
18,1297,283,159,108,16,0.5618374558303887,0.38162544169611307,0.05653710247349823,0.508500772797527,0.49149922720247297,0.46491904394757133
19,1310,286,160,110,16,0.5594405594405595,0.38461538461538464,0.055944055944055944,0.5198170731707317,0.4801829268292683,0.46030534351145036
20,1320,286,176,91,19,0.6153846153846154,0.3181818181818182,0.06643356643356643,0.5181818181818182,0.4818181818181818,0.44242424242424244
21,1342,288,162,118,8,0.5625,0.4097222222222222,0.027777777777777776,0.5397301349325337,0.46026986506746626,0.4463487332339791
22,1352,288,174,100,14,0.6041666666666666,0.3472222222222222,0.04861111111111111,0.543026706231454,0.456973293768546,0.4334319526627219
23,1365,291,174,103,14,0.5979381443298969,0.3539518900343643,0.048109965635738834,0.5467836257309941,0.45321637426900585,0.42857142857142855
24,1374,291,171,108,12,0.5876288659793815,0.3711340206185567,0.041237113402061855,0.559593023255814,0.44040697674418605,0.4264919941775837
25,1376,293,150,126,17,0.5119453924914675,0.4300341296928328,0.05802047781569966,0.5611510791366906,0.43884892086330934,0.438953488372093
26,1386,293,167,111,15,0.5699658703071673,0.378839590443686,0.051194539249146756,0.5681492109038737,0.43185078909612623,0.43362193362193363
27,1398,295,179,105,11,0.6067796610169491,0.3559322033898305,0.03728813559322034,0.5732574679943101,0.4267425320056899,0.4270386266094421
28,1406,295,187,96,12,0.6338983050847458,0.3254237288135593,0.04067796610169491,0.577683615819209,0.422316384180791,0.4174964438122333
29,1406,296,168,108,20,0.5675675675675675,0.36486486486486486,0.06756756756756757,0.5603932584269663,0.4396067415730337,0.4217638691322902
30,1424,298,189,101,8,0.6342281879194631,0.3389261744966443,0.026845637583892617,0.5598885793871866,0.4401114206128134,0.41292134831460675
31,1424,298,184,96,18,0.6174496644295302,0.3221476510067114,0.06040268456375839,0.5650969529085873,0.43490304709141275,0.40730337078651685
32,1430,300,186,99,15,0.62,0.33,0.05,0.5722145804676754,0.42778541953232463,0.4027972027972028
