step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1052,255,255,0,0,1.0,0.0,0.0,1.0,0.0,0.005703422053231939
2,1068,248,248,0,0,1.0,0.0,0.0,1.0,0.0,0.0056179775280898875
3,1083,247,247,0,0,1.0,0.0,0.0,0.9980430528375733,0.0019569471624266144,0.00554016620498615
4,1095,243,238,5,0,0.9794238683127572,0.0205761316872428,0.0,0.9881422924901185,0.011857707509881422,0.01004566210045662
5,1116,251,248,3,0,0.9880478087649402,0.01195219123505976,0.0,0.9885714285714285,0.011428571428571429,0.010752688172043012
6,1135,255,248,7,0,0.9725490196078431,0.027450980392156862,0.0,0.9888888888888889,0.011111111111111112,0.014977973568281937
7,1157,259,255,4,0,0.9845559845559846,0.015444015444015444,0.0,0.9909584086799277,0.009041591320072333,0.015557476231633534
8,1179,262,258,4,0,0.9847328244274809,0.015267175572519083,0.0,0.9858407079646018,0.01415929203539823,0.016963528413910092
9,1198,266,262,4,0,0.9849624060150376,0.015037593984962405,0.0,0.9827586206896551,0.017241379310344827,0.017529215358931552
10,1219,270,262,8,0,0.9703703703703703,0.02962962962962963,0.0,0.9780775716694773,0.021922428330522766,0.022149302707136997
11,1239,273,266,7,0,0.9743589743589743,0.02564102564102564,0.0,0.976897689768977,0.0231023102310231,0.024213075060532687
12,1261,277,272,5,0,0.9819494584837545,0.018050541516245487,0.0,0.9790322580645161,0.020967741935483872,0.025376685170499604
13,1279,277,270,7,0,0.9747292418772563,0.02527075812274368,0.0,0.9760383386581469,0.023961661341853034,0.028146989835809225
14,1297,279,273,6,0,0.978494623655914,0.021505376344086023,0.0,0.9685534591194969,0.031446540880503145,0.030069390902081727
15,1310,281,270,11,0,0.9608540925266904,0.03914590747330961,0.0,0.9628482972136223,0.03715170278637771,0.03358778625954199
16,1322,283,266,16,1,0.9399293286219081,0.05653710247349823,0.0035335689045936395,0.9648318042813455,0.035168195718654434,0.040090771558245086
17,1337,285,270,15,0,0.9473684210526315,0.05263157894736842,0.0,0.9636913767019667,0.036308623298033284,0.044128646222887064
18,1351,286,270,16,0,0.9440559440559441,0.055944055944055944,0.0,0.9640718562874252,0.03592814371257485,0.049592894152479645
19,1364,288,275,13,0,0.9548611111111112,0.04513888888888889,0.0,0.9585798816568047,0.04142011834319527,0.051319648093841645
20,1372,288,271,17,0,0.9409722222222222,0.059027777777777776,0.0,0.9516129032258065,0.04838709677419355,0.05466472303206997
21,1378,290,277,13,0,0.9551724137931035,0.04482758620689655,0.0,0.9475982532751092,0.05240174672489083,0.05370101596516691
22,1381,290,268,21,1,0.9241379310344827,0.07241379310344828,0.0034482758620689655,0.9449275362318841,0.05507246376811594,0.05865314989138305
23,1386,291,279,12,0,0.9587628865979382,0.041237113402061855,0.0,0.9465317919075145,0.05346820809248555,0.05555555555555555
24,1389,291,274,17,0,0.9415807560137457,0.058419243986254296,0.0,0.9423631123919308,0.05763688760806916,0.05759539236861051
25,1391,290,269,21,0,0.9275862068965517,0.07241379310344828,0.0,0.9452449567723343,0.05475504322766571,0.06110711718188354
26,1394,291,275,15,1,0.9450171821305842,0.05154639175257732,0.003436426116838488,0.9410919540229885,0.05890804597701149,0.05954088952654232
27,1401,292,275,17,0,0.9417808219178082,0.05821917808219178,0.0,0.9426934097421203,0.05730659025787966,0.06138472519628837
28,1402,293,269,24,0,0.9180887372013652,0.08191126279863481,0.0,0.9402560455192034,0.059743954480796585,0.06633380884450785
29,1405,293,278,15,0,0.9488054607508533,0.051194539249146756,0.0,0.9374110953058321,0.06258890469416785,0.06334519572953737
30,1408,293,274,19,0,0.9351535836177475,0.06484641638225255,0.0,0.9375,0.0625,0.06605113636363637
31,1409,293,282,11,0,0.962457337883959,0.03754266211604096,0.0,0.9361702127659575,0.06382978723404255,0.06103619588360539
32,1409,293,276,17,0,0.9419795221843004,0.05802047781569966,0.0,0.9306930693069307,0.06930693069306931,0.061745919091554295
33,1411,293,273,20,0,0.931740614334471,0.06825938566552901,0.0,0.9335219236209336,0.06647807637906648,0.06449326718639263
