step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1045,257,145,90,22,0.5642023346303502,0.35019455252918286,0.08560311284046693,0.5,0.5,0.47751196172248805
2,1074,252,145,96,11,0.5753968253968254,0.38095238095238093,0.04365079365079365,0.5,0.5,0.4720670391061452
3,1084,249,140,88,21,0.5622489959839357,0.3534136546184739,0.08433734939759036,0.5,0.5,0.46494464944649444
4,1099,248,124,105,19,0.5,0.42338709677419356,0.07661290322580645,0.49224806201550386,0.5077519379844961,0.4740673339399454
5,1124,253,147,90,16,0.5810276679841897,0.3557312252964427,0.06324110671936758,0.5075187969924813,0.4924812030075188,0.45907473309608543
6,1141,259,146,92,21,0.5637065637065637,0.3552123552123552,0.08108108108108109,0.5172413793103449,0.4827586206896552,0.45311130587204207
7,1158,263,165,76,22,0.6273764258555133,0.2889733840304182,0.08365019011406843,0.5293072824156305,0.4706927175843694,0.43350604490500866
8,1174,266,143,101,22,0.5375939849624061,0.37969924812030076,0.08270676691729323,0.5261324041811847,0.4738675958188153,0.44122657580919933
9,1209,270,170,93,7,0.6296296296296297,0.34444444444444444,0.025925925925925925,0.5383304940374787,0.4616695059625213,0.4267990074441687
10,1225,271,162,96,13,0.5977859778597786,0.35424354243542433,0.04797047970479705,0.5468227424749164,0.4531772575250836,0.4236734693877551
11,1246,273,152,110,11,0.5567765567765568,0.40293040293040294,0.040293040293040296,0.5674342105263158,0.43256578947368424,0.4301765650080257
12,1267,276,170,93,13,0.6159420289855072,0.33695652173913043,0.04710144927536232,0.5693548387096774,0.4306451612903226,0.4183109707971586
13,1286,279,171,96,12,0.6129032258064516,0.34408602150537637,0.043010752688172046,0.5759493670886076,0.4240506329113924,0.41368584758942456
14,1300,281,179,88,14,0.6370106761565836,0.31316725978647686,0.0498220640569395,0.5794392523364486,0.4205607476635514,0.4053846153846154
15,1314,284,188,84,12,0.6619718309859155,0.29577464788732394,0.04225352112676056,0.5712098009188361,0.42879019908116384,0.3949771689497717
16,1325,286,179,93,14,0.6258741258741258,0.32517482517482516,0.04895104895104895,0.5800604229607251,0.4199395770392749,0.39547169811320754
17,1342,289,181,100,8,0.6262975778546713,0.3460207612456747,0.02768166089965398,0.5812220566318927,0.4187779433681073,0.39418777943368105
18,1354,289,187,91,11,0.6470588235294118,0.314878892733564,0.03806228373702422,0.5902366863905325,0.40976331360946744,0.38552437223042835
19,1367,291,194,85,12,0.6666666666666666,0.2920962199312715,0.041237113402061855,0.5994152046783626,0.40058479532163743,0.37673738112655447
20,1378,292,191,90,11,0.6541095890410958,0.3082191780821918,0.03767123287671233,0.6057971014492753,0.39420289855072466,0.3737300435413643
21,1390,293,184,102,7,0.6279863481228669,0.34812286689419797,0.023890784982935155,0.6063218390804598,0.3936781609195402,0.3762589928057554
22,1398,293,181,100,12,0.6177474402730375,0.3412969283276451,0.040955631399317405,0.6134094151212554,0.38659058487874465,0.376967095851216
23,1405,295,188,93,14,0.6372881355932203,0.3152542372881356,0.04745762711864407,0.6251768033946252,0.37482319660537483,0.37224199288256227
24,1413,296,193,92,11,0.652027027027027,0.3108108108108108,0.037162162162162164,0.6292134831460674,0.3707865168539326,0.36871903750884644
25,1419,297,173,111,13,0.5824915824915825,0.37373737373737376,0.04377104377104377,0.6262203626220363,0.3737796373779637,0.38054968287526425
26,1426,297,197,90,10,0.6632996632996633,0.30303030303030304,0.03367003367003367,0.6230876216968011,0.3769123783031989,0.3702664796633941
27,1436,298,208,85,5,0.697986577181208,0.28523489932885904,0.016778523489932886,0.6210235131396957,0.3789764868603043,0.3635097493036212
28,1438,298,184,104,10,0.6174496644295302,0.348993288590604,0.03355704697986577,0.6217331499312242,0.3782668500687758,0.37343532684283726
29,1444,299,196,93,10,0.6555183946488294,0.3110367892976589,0.033444816053511704,0.6126373626373627,0.3873626373626374,0.3684210526315789
30,1450,300,210,81,9,0.7,0.27,0.03,0.6174863387978142,0.3825136612021858,0.35724137931034483
31,1454,301,203,89,9,0.6744186046511628,0.2956810631229236,0.029900332225913623,0.6241519674355496,0.3758480325644505,0.35557083906464926
32,1445,300,202,79,19,0.6733333333333333,0.2633333333333333,0.06333333333333334,0.6200814111261872,0.37991858887381275,0.34740484429065743
33,1452,301,214,76,11,0.7109634551495017,0.25249169435215946,0.036544850498338874,0.626358695652174,0.3736413043478261,0.33884297520661155
34,1451,301,200,90,11,0.6644518272425249,0.29900332225913623,0.036544850498338874,0.6390773405698779,0.36092265943012214,0.34114403859407305
35,1452,302,206,84,12,0.6821192052980133,0.2781456953642384,0.039735099337748346,0.6437246963562753,0.3562753036437247,0.33539944903581265
36,1453,301,210,79,12,0.6976744186046512,0.26245847176079734,0.03986710963455149,0.6512890094979648,0.3487109905020353,0.32897453544390914
37,1466,301,207,93,1,0.6877076411960132,0.3089700996677741,0.0033222591362126247,0.6653116531165312,0.3346883468834688,0.3321964529331514
38,1465,299,206,85,8,0.6889632107023411,0.2842809364548495,0.026755852842809364,0.6639566395663956,0.33604336043360433,0.32832764505119455
39,1470,299,199,95,5,0.6655518394648829,0.3177257525083612,0.016722408026755852,0.6653116531165312,0.3346883468834688,0.3333333333333333
40,1476,299,224,73,2,0.7491638795986622,0.24414715719063546,0.006688963210702341,0.6752368064952639,0.32476319350473615,0.31910569105691056
41,1474,301,210,80,11,0.6976744186046512,0.26578073089701,0.036544850498338874,0.6742627345844504,0.3257372654155496,0.31886024423337855
42,1475,303,225,68,10,0.7425742574257426,0.22442244224422442,0.033003300330033,0.6728971962616822,0.32710280373831774,0.30847457627118646
43,1472,302,218,74,10,0.7218543046357616,0.24503311258278146,0.033112582781456956,0.6671122994652406,0.33288770053475936,0.3063858695652174
44,1477,303,201,96,6,0.6633663366336634,0.31683168316831684,0.019801980198019802,0.6733333333333333,0.32666666666666666,0.3161814488828707
45,1476,303,220,72,11,0.7260726072607261,0.2376237623762376,0.036303630363036306,0.6746666666666666,0.3253333333333333,0.3048780487804878
46,1467,302,209,77,16,0.6920529801324503,0.25496688741721857,0.052980132450331126,0.6867469879518072,0.3132530120481928,0.3047034764826176
47,1475,303,200,96,7,0.6600660066006601,0.31683168316831684,0.0231023102310231,0.6921017402945113,0.3078982597054886,0.31457627118644066
48,1480,304,207,91,6,0.680921052631579,0.2993421052631579,0.019736842105263157,0.6826029216467463,0.31739707835325365,0.3162162162162162
49,1476,302,207,86,9,0.6854304635761589,0.2847682119205298,0.029801324503311258,0.6906666666666667,0.30933333333333335,0.3157181571815718
50,1478,301,220,74,7,0.7308970099667774,0.24584717607973422,0.023255813953488372,0.6939597315436241,0.30604026845637583,0.3085250338294993
51,1472,301,197,90,14,0.654485049833887,0.29900332225913623,0.046511627906976744,0.6863270777479893,0.3136729222520107,0.3172554347826087
52,1481,304,211,86,7,0.694078947368421,0.28289473684210525,0.023026315789473683,0.6781914893617021,0.32180851063829785,0.31600270087778526
53,1484,304,229,70,5,0.7532894736842105,0.23026315789473684,0.01644736842105263,0.6750663129973474,0.3249336870026525,0.305256064690027
54,1483,304,209,89,6,0.6875,0.29276315789473684,0.019736842105263157,0.6781456953642384,0.3218543046357616,0.3128792987188132
55,1480,302,203,90,9,0.6721854304635762,0.2980132450331126,0.029801324503311258,0.6711051930758988,0.3288948069241012,0.3168918918918919
56,1482,302,209,88,5,0.6920529801324503,0.2913907284768212,0.016556291390728478,0.6737967914438503,0.32620320855614976,0.3157894736842105
57,1478,302,205,86,11,0.6788079470198676,0.2847682119205298,0.03642384105960265,0.6813333333333333,0.31866666666666665,0.31732070365358594
58,1486,305,199,98,8,0.6524590163934426,0.32131147540983607,0.02622950819672131,0.6772486772486772,0.32275132275132273,0.32570659488559894
59,1483,304,219,74,11,0.7203947368421053,0.24342105263157895,0.03618421052631579,0.6768211920529801,0.32317880794701986,0.31490222521915034
60,1486,304,208,91,5,0.6842105263157895,0.2993421052631579,0.01644736842105263,0.6777188328912467,0.3222811671087533,0.32166890982503366
61,1494,303,224,78,1,0.7392739273927392,0.25742574257425743,0.0033003300330033004,0.6759628154050464,0.3240371845949535,0.3152610441767068
62,1490,303,210,85,8,0.693069306930693,0.28052805280528054,0.026402640264026403,0.6640211640211641,0.335978835978836,0.3174496644295302
63,1490,303,187,108,8,0.6171617161716172,0.3564356435643564,0.026402640264026403,0.6737400530503979,0.32625994694960214,0.33221476510067116
64,1495,304,213,82,9,0.7006578947368421,0.26973684210526316,0.029605263157894735,0.671957671957672,0.328042328042328,0.32441471571906355
65,1502,305,209,93,3,0.6852459016393443,0.30491803278688523,0.009836065573770493,0.6727989487516426,0.3272010512483574,0.32956058588548603
66,1500,304,197,98,9,0.6480263157894737,0.3223684210526316,0.029605263157894735,0.6727989487516426,0.3272010512483574,0.336
67,1499,305,222,72,11,0.7278688524590164,0.2360655737704918,0.036065573770491806,0.6592398427260813,0.34076015727391873,0.3228819212808539
68,1497,305,214,81,10,0.7016393442622951,0.26557377049180325,0.03278688524590164,0.6636005256241787,0.3363994743758213,0.32331329325317304
69,1496,306,217,79,10,0.7091503267973857,0.2581699346405229,0.032679738562091505,0.662303664921466,0.337696335078534,0.3195187165775401
70,1491,305,217,77,11,0.7114754098360656,0.25245901639344265,0.036065573770491806,0.6583442838370565,0.3416557161629435,0.3158953722334004
71,1490,305,223,74,8,0.7311475409836066,0.24262295081967214,0.02622950819672131,0.6631578947368421,0.3368421052631579,0.3093959731543624
72,1484,304,208,85,11,0.6842105263157895,0.27960526315789475,0.03618421052631579,0.6693121693121693,0.3306878306878307,0.3119946091644205
73,1483,304,212,82,10,0.6973684210526315,0.26973684210526316,0.03289473684210526,0.6728476821192053,0.3271523178807947,0.31085637221847606
74,1483,303,209,87,7,0.6897689768976898,0.2871287128712871,0.0231023102310231,0.6795212765957447,0.3204787234042553,0.3135536075522589
75,1486,302,222,75,5,0.7350993377483444,0.24834437086092714,0.016556291390728478,0.6910785619174434,0.30892143808255657,0.3061911170928668
76,1485,303,214,82,7,0.7062706270627063,0.2706270627062706,0.0231023102310231,0.6879150066401063,0.31208499335989376,0.30707070707070705
77,1485,303,224,72,7,0.7392739273927392,0.2376237623762376,0.0231023102310231,0.6901595744680851,0.3098404255319149,0.2996632996632997
78,1485,303,217,80,6,0.7161716171617162,0.264026402640264,0.019801980198019802,0.6914893617021277,0.30851063829787234,0.2996632996632997
79,1485,303,226,71,6,0.7458745874587459,0.23432343234323433,0.019801980198019802,0.6918990703851262,0.30810092961487384,0.29292929292929293
80,1485,303,227,71,5,0.7491749174917491,0.23432343234323433,0.0165016501650165,0.6914893617021277,0.30851063829787234,0.2882154882154882
81,1476,302,213,77,12,0.7052980132450332,0.25496688741721857,0.039735099337748346,0.6973333333333334,0.30266666666666664,0.29065040650406504
82,1485,303,225,76,2,0.7425742574257426,0.2508250825082508,0.006600660066006601,0.6973333333333334,0.30266666666666664,0.28888888888888886
