step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,259,62,62,0,0,1.0,0.0,0.0,0.983739837398374,0.016260162601626018,0.03474903474903475
2,264,60,57,3,0,0.95,0.05,0.0,0.975609756097561,0.024390243902439025,0.045454545454545456
3,270,60,55,5,0,0.9166666666666666,0.08333333333333333,0.0,0.967741935483871,0.03225806451612903,0.05925925925925926
4,276,62,58,4,0,0.9354838709677419,0.06451612903225806,0.0,0.9307692307692308,0.06923076923076923,0.06521739130434782
5,283,64,58,6,0,0.90625,0.09375,0.0,0.9333333333333333,0.06666666666666667,0.07773851590106007
6,289,65,61,4,0,0.9384615384615385,0.06153846153846154,0.0,0.920863309352518,0.07913669064748201,0.07612456747404844
7,296,66,58,8,0,0.8787878787878788,0.12121212121212122,0.0,0.9084507042253521,0.09154929577464789,0.0945945945945946
8,305,67,58,9,0,0.8656716417910447,0.13432835820895522,0.0,0.9041095890410958,0.0958904109589041,0.11147540983606558
9,313,68,63,5,0,0.9264705882352942,0.07352941176470588,0.0,0.8940397350993378,0.10596026490066225,0.10862619808306709
10,322,69,59,10,0,0.855072463768116,0.14492753623188406,0.0,0.896774193548387,0.1032258064516129,0.13043478260869565
11,330,71,61,9,1,0.8591549295774648,0.1267605633802817,0.014084507042253521,0.8765432098765432,0.12345679012345678,0.1393939393939394
12,338,72,66,5,1,0.9166666666666666,0.06944444444444445,0.013888888888888888,0.8674698795180723,0.13253012048192772,0.13609467455621302
13,344,72,67,5,0,0.9305555555555556,0.06944444444444445,0.0,0.8520710059171598,0.14792899408284024,0.13372093023255813
14,349,73,66,7,0,0.9041095890410958,0.0958904109589041,0.0,0.838150289017341,0.16184971098265896,0.13753581661891118
15,354,74,61,12,1,0.8243243243243243,0.16216216216216217,0.013513513513513514,0.8361581920903954,0.1638418079096045,0.15254237288135594
16,357,75,61,13,1,0.8133333333333334,0.17333333333333334,0.013333333333333334,0.8388888888888889,0.16111111111111112,0.15966386554621848
17,362,75,68,7,0,0.9066666666666666,0.09333333333333334,0.0,0.850828729281768,0.14917127071823205,0.14917127071823205
18,367,75,64,11,0,0.8533333333333334,0.14666666666666667,0.0,0.8524590163934426,0.14754098360655737,0.15803814713896458
19,370,76,56,19,1,0.7368421052631579,0.25,0.013157894736842105,0.839572192513369,0.16042780748663102,0.1837837837837838
20,374,76,64,11,1,0.8421052631578947,0.14473684210526316,0.013157894736842105,0.8306878306878307,0.1693121693121693,0.17647058823529413
21,376,76,65,11,0,0.8552631578947368,0.14473684210526316,0.0,0.8359788359788359,0.164021164021164,0.17553191489361702
22,380,77,66,10,1,0.8571428571428571,0.12987012987012986,0.012987012987012988,0.8333333333333334,0.16666666666666666,0.1763157894736842
23,385,77,63,14,0,0.8181818181818182,0.18181818181818182,0.0,0.8051282051282052,0.19487179487179487,0.18441558441558442
24,383,77,59,15,3,0.7662337662337663,0.19480519480519481,0.03896103896103896,0.8061224489795918,0.19387755102040816,0.19321148825065274
