step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1051,251,245,6,0,0.9760956175298805,0.02390438247011952,0.0,0.9581673306772909,0.04183266932270916,0.04567078972407231
2,1073,247,232,14,1,0.9392712550607287,0.05668016194331984,0.004048582995951417,0.9525691699604744,0.04743083003952569,0.05405405405405406
3,1097,246,238,8,0,0.967479674796748,0.032520325203252036,0.0,0.9470588235294117,0.052941176470588235,0.053783044667274384
4,1114,246,228,18,0,0.926829268292683,0.07317073170731707,0.0,0.9341085271317829,0.06589147286821706,0.06193895870736086
5,1138,254,243,11,0,0.9566929133858267,0.04330708661417323,0.0,0.9366852886405959,0.0633147113594041,0.05799648506151142
6,1159,258,247,11,0,0.9573643410852714,0.04263565891472868,0.0,0.9382940108892922,0.06170598911070781,0.056945642795513375
7,1176,261,247,12,2,0.946360153256705,0.04597701149425287,0.007662835249042145,0.9413854351687388,0.0586145648312611,0.05697278911564626
8,1193,263,247,15,1,0.9391634980988594,0.057034220532319393,0.0038022813688212928,0.93717277486911,0.06282722513089005,0.057837384744341996
9,1215,267,260,7,0,0.9737827715355806,0.026217228464419477,0.0,0.9401709401709402,0.05982905982905983,0.05267489711934156
10,1234,271,249,21,1,0.9188191881918819,0.07749077490774908,0.0036900369003690036,0.94,0.06,0.06158833063209076
11,1253,274,258,16,0,0.9416058394160584,0.058394160583941604,0.0,0.9396411092985318,0.06035889070146819,0.05985634477254589
12,1271,278,263,15,0,0.9460431654676259,0.0539568345323741,0.0,0.9408945686900958,0.05910543130990415,0.058221872541306056
13,1287,278,264,14,0,0.9496402877697842,0.050359712230215826,0.0,0.9461172741679873,0.05388272583201268,0.057498057498057496
14,1300,279,262,17,0,0.9390681003584229,0.06093189964157706,0.0,0.9405320813771518,0.0594679186228482,0.05923076923076923
15,1312,281,260,21,0,0.9252669039145908,0.07473309608540925,0.0,0.9396284829721362,0.06037151702786378,0.06326219512195122
16,1325,284,272,12,0,0.9577464788732394,0.04225352112676056,0.0,0.9390243902439024,0.06097560975609756,0.05886792452830188
17,1336,285,272,13,0,0.9543859649122807,0.0456140350877193,0.0,0.9395770392749244,0.06042296072507553,0.05763473053892216
18,1343,286,268,17,1,0.9370629370629371,0.05944055944055944,0.0034965034965034965,0.9385307346326837,0.06146926536731634,0.058823529411764705
19,1350,286,268,18,0,0.9370629370629371,0.06293706293706294,0.0,0.9373134328358209,0.0626865671641791,0.05925925925925926
20,1357,287,265,22,0,0.9233449477351916,0.07665505226480836,0.0,0.9407407407407408,0.05925925925925926,0.06337509211495947
21,1364,287,266,21,0,0.926829268292683,0.07317073170731707,0.0,0.9423929098966026,0.05760709010339734,0.06524926686217009
22,1371,289,271,18,0,0.9377162629757786,0.06228373702422145,0.0,0.9415204678362573,0.05847953216374269,0.06418672501823487
23,1378,290,268,22,0,0.9241379310344827,0.07586206896551724,0.0,0.940406976744186,0.059593023255813955,0.06676342525399129
24,1383,290,271,19,0,0.9344827586206896,0.06551724137931035,0.0,0.9376811594202898,0.06231884057971015,0.06724511930585683
25,1386,291,270,21,0,0.9278350515463918,0.07216494845360824,0.0,0.9336219336219336,0.06637806637806638,0.06854256854256854
26,1388,291,269,22,0,0.9243986254295533,0.07560137457044673,0.0,0.9337175792507204,0.06628242074927954,0.06988472622478387
27,1390,291,266,25,0,0.9140893470790378,0.0859106529209622,0.0,0.9310344827586207,0.06896551724137931,0.07338129496402877
28,1392,291,270,21,0,0.9278350515463918,0.07216494845360824,0.0,0.9310344827586207,0.06896551724137931,0.07255747126436782
29,1393,291,264,26,1,0.9072164948453608,0.08934707903780069,0.003436426116838488,0.9296987087517934,0.0703012912482066,0.07609475951184494
30,1396,292,271,21,0,0.928082191780822,0.07191780821917808,0.0,0.9283667621776505,0.07163323782234957,0.07378223495702006
31,1397,291,269,22,0,0.9243986254295533,0.07560137457044673,0.0,0.9269340974212035,0.07306590257879657,0.0744452397995705
32,1400,292,267,25,0,0.9143835616438356,0.08561643835616438,0.0,0.9271428571428572,0.07285714285714286,0.07714285714285714
33,1401,293,272,21,0,0.9283276450511946,0.07167235494880546,0.0,0.9231863442389758,0.07681365576102418,0.07566024268379729
34,1403,293,278,15,0,0.9488054607508533,0.051194539249146756,0.0,0.9231863442389758,0.07681365576102418,0.07127583749109052
35,1403,293,277,16,0,0.9453924914675768,0.05460750853242321,0.0,0.921875,0.078125,0.0691375623663578
36,1402,293,270,22,1,0.9215017064846417,0.07508532423208192,0.0034129692832764505,0.9203413940256046,0.07965860597439545,0.07132667617689016
37,1405,293,271,22,0,0.9249146757679181,0.07508532423208192,0.0,0.9204545454545454,0.07954545454545454,0.07188612099644127
38,1407,293,275,17,1,0.9385665529010239,0.05802047781569966,0.0034129692832764505,0.924822695035461,0.075177304964539,0.06965174129353234
39,1407,293,272,21,0,0.9283276450511946,0.07167235494880546,0.0,0.9291784702549575,0.0708215297450425,0.07036247334754797
40,1407,294,276,17,1,0.9387755102040817,0.05782312925170068,0.003401360544217687,0.9278642149929278,0.07213578500707214,0.06680881307746979
41,1408,294,281,13,0,0.95578231292517,0.04421768707482993,0.0,0.9306930693069307,0.06930693069306931,0.06178977272727273
42,1408,293,276,17,0,0.9419795221843004,0.05802047781569966,0.0,0.93342776203966,0.06657223796033994,0.0625
43,1410,294,277,17,0,0.9421768707482994,0.05782312925170068,0.0,0.9322033898305084,0.06779661016949153,0.06099290780141844
44,1408,294,272,22,0,0.9251700680272109,0.07482993197278912,0.0,0.9351198871650211,0.06488011283497884,0.06321022727272728
45,1411,294,279,15,0,0.9489795918367347,0.05102040816326531,0.0,0.9392655367231638,0.06073446327683616,0.060240963855421686
46,1412,294,277,17,0,0.9421768707482994,0.05782312925170068,0.0,0.9392655367231638,0.06073446327683616,0.06019830028328612
47,1410,294,275,19,0,0.935374149659864,0.06462585034013606,0.0,0.940677966101695,0.059322033898305086,0.059574468085106386
48,1412,294,273,21,0,0.9285714285714286,0.07142857142857142,0.0,0.940677966101695,0.059322033898305086,0.06232294617563739
49,1413,294,278,16,0,0.9455782312925171,0.05442176870748299,0.0,0.9408450704225352,0.059154929577464786,0.060155697098372256
50,1415,295,283,12,0,0.9593220338983051,0.04067796610169491,0.0,0.9409282700421941,0.05907172995780591,0.05653710247349823
51,1414,294,280,14,0,0.9523809523809523,0.047619047619047616,0.0,0.939521800281294,0.06047819971870605,0.05586987270155587
52,1415,295,277,18,0,0.9389830508474576,0.061016949152542375,0.0,0.9367977528089888,0.06320224719101124,0.05724381625441696
53,1416,294,280,14,0,0.9523809523809523,0.047619047619047616,0.0,0.9394366197183098,0.06056338028169014,0.0557909604519774
54,1418,295,276,19,0,0.9355932203389831,0.06440677966101695,0.0,0.9410112359550562,0.05898876404494382,0.05782792665726375
55,1417,295,283,12,0,0.9593220338983051,0.04067796610169491,0.0,0.9438990182328191,0.056100981767180924,0.053634438955539876
