step,population_size,births,newborn_AA,newborn_AS,newborn_SS,prop_newborn_AA,prop_newborn_AS,prop_newborn_SS,prop_repro_AA,prop_repro_AS,prop_AS_population
1,1051,251,240,11,0,0.9561752988047809,0.043824701195219126,0.0,0.9581673306772909,0.04183266932270916,0.05042816365366318
2,1074,247,241,6,0,0.9757085020242915,0.024291497975708502,0.0,0.9525691699604744,0.04743083003952569,0.049348230912476726
3,1096,246,230,15,1,0.9349593495934959,0.06097560975609756,0.0040650406504065045,0.9470588235294117,0.052941176470588235,0.05930656934306569
4,1116,246,229,17,0,0.9308943089430894,0.06910569105691057,0.0,0.9341085271317829,0.06589147286821706,0.06451612903225806
5,1137,254,237,16,1,0.9330708661417323,0.06299212598425197,0.003937007874015748,0.931098696461825,0.06890130353817504,0.06420404573438875
6,1157,258,239,19,0,0.9263565891472868,0.07364341085271318,0.0,0.9384057971014492,0.06159420289855073,0.0665514261019879
7,1175,261,241,20,0,0.9233716475095786,0.07662835249042145,0.0,0.9378330373001776,0.06216696269982238,0.06893617021276596
8,1191,263,244,19,0,0.9277566539923955,0.07224334600760456,0.0,0.9353146853146853,0.06468531468531469,0.06968933669185558
9,1208,265,244,21,0,0.9207547169811321,0.07924528301886792,0.0,0.9363166953528399,0.06368330464716007,0.0728476821192053
10,1226,269,253,16,0,0.9405204460966543,0.05947955390334572,0.0,0.9326599326599326,0.06734006734006734,0.06933115823817292
11,1244,273,262,11,0,0.9597069597069597,0.040293040293040296,0.0,0.9308072487644151,0.06919275123558484,0.06430868167202572
12,1260,276,255,21,0,0.9239130434782609,0.07608695652173914,0.0,0.9290322580645162,0.07096774193548387,0.06904761904761905
13,1275,276,255,21,0,0.9239130434782609,0.07608695652173914,0.0,0.9262820512820513,0.07371794871794872,0.07058823529411765
14,1285,276,244,29,3,0.8840579710144928,0.10507246376811594,0.010869565217391304,0.9284578696343402,0.07154213036565978,0.07782101167315175
15,1300,280,260,20,0,0.9285714285714286,0.07142857142857142,0.0,0.9327073552425665,0.06729264475743349,0.07461538461538461
16,1314,282,261,21,0,0.925531914893617,0.07446808510638298,0.0,0.9306625577812019,0.06933744221879815,0.07534246575342465
17,1322,283,268,15,0,0.9469964664310954,0.053003533568904596,0.0,0.9297709923664123,0.07022900763358779,0.06959152798789713
18,1331,283,262,21,0,0.9257950530035336,0.07420494699646643,0.0,0.9253048780487805,0.07469512195121951,0.07362885048835462
19,1339,285,263,21,1,0.9228070175438596,0.07368421052631578,0.0035087719298245615,0.9216867469879518,0.0783132530120482,0.07393577296489919
20,1347,287,258,29,0,0.8989547038327527,0.10104529616724739,0.0,0.9210134128166915,0.07898658718330849,0.0801781737193764
21,1357,288,266,22,0,0.9236111111111112,0.0763888888888889,0.0,0.9245562130177515,0.07544378698224852,0.07885040530582167
22,1366,289,266,23,0,0.9204152249134948,0.07958477508650519,0.0,0.922173274596182,0.07782672540381791,0.07979502196193265
23,1369,288,267,20,1,0.9270833333333334,0.06944444444444445,0.003472222222222222,0.9222873900293255,0.07771260997067449,0.07742878013148284
24,1372,289,269,20,0,0.9307958477508651,0.06920415224913495,0.0,0.9182481751824818,0.08175182481751825,0.07653061224489796
25,1376,290,273,16,1,0.9413793103448276,0.05517241379310345,0.0034482758620689655,0.9184861717612809,0.08151382823871907,0.07340116279069768
26,1380,290,264,26,0,0.9103448275862069,0.0896551724137931,0.0,0.9217391304347826,0.0782608695652174,0.07753623188405798
27,1386,291,263,28,0,0.9037800687285223,0.09621993127147767,0.0,0.9219653179190751,0.07803468208092486,0.08152958152958154
28,1388,291,270,21,0,0.9278350515463918,0.07216494845360824,0.0,0.920863309352518,0.07913669064748201,0.07853025936599424
29,1390,291,270,20,1,0.9278350515463918,0.06872852233676977,0.003436426116838488,0.9250720461095101,0.07492795389048991,0.07697841726618705
30,1394,292,273,19,0,0.934931506849315,0.06506849315068493,0.0,0.921090387374462,0.07890961262553801,0.07532281205164992
31,1396,292,270,22,0,0.9246575342465754,0.07534246575342465,0.0,0.9170243204577968,0.08297567954220315,0.07664756446991404
32,1399,292,275,17,0,0.9417808219178082,0.05821917808219178,0.0,0.9213161659513591,0.07868383404864092,0.07290922087205147
33,1400,292,272,19,1,0.9315068493150684,0.06506849315068493,0.003424657534246575,0.9215406562054208,0.07845934379457917,0.07357142857142857
34,1400,293,274,18,1,0.9351535836177475,0.06143344709897611,0.0034129692832764505,0.921875,0.078125,0.07071428571428572
35,1405,294,273,21,0,0.9285714285714286,0.07142857142857142,0.0,0.9220963172804533,0.07790368271954674,0.07188612099644127
36,1404,294,271,21,2,0.9217687074829932,0.07142857142857142,0.006802721088435374,0.9236209335219236,0.07637906647807638,0.07193732193732194
37,1406,294,273,19,2,0.9285714285714286,0.06462585034013606,0.006802721088435374,0.925035360678925,0.07496463932107496,0.07041251778093884
